day;type;player;value
7;Message;2600;0.9811320754716981
7;Message;7682;0.024152345564328843
7;Message;9320;0.023722627737226276
7;Message;6230;0.023722627737226276
7;Message;2200;0.023701002734731084
7;Trade;2200;0.0625
7;Trade;1584;0.047619047619047616
7;Trade;6113;0.047516198704103674
7;Trade;2347;0.045454545454545456
7;Trade;11858;0.045454545454545456
7;Total;2600;0.9811320754716981
7;Total;1584;0.026503567787971458
7;Total;6113;0.026329113924050632
7;Total;11643;0.02613065326633166
7;Total;7682;0.025365853658536587
8;Message;2600;1.0
8;Message;2200;0.53125
8;Message;7712;0.5257731958762887
8;Message;6230;0.5151515151515151
8;Message;6759;0.51
8;Trade;2200;0.047619047619047616
8;Trade;8444;0.047516198704103674
8;Trade;4245;0.045454545454545456
8;Trade;11533;0.045454545454545456
8;Trade;9135;0.045454545454545456
8;Total;2600;1.0
8;Total;2200;0.5368421052631579
8;Total;7712;0.5257731958762887
8;Total;6230;0.5151515151515151
8;Total;6759;0.51
9;Message;7712;0.2222222222222222
9;Message;2200;0.20224719101123595
9;Message;6230;0.1978021978021978
9;Message;6350;0.1978021978021978
9;Message;7698;0.19148936170212766
9;Trade;2200;0.03333333333333333
9;Trade;8444;0.033235581622678395
9;Trade;6759;0.031221303948576674
9;Trade;6337;0.030303030303030304
9;Trade;10460;0.029411764705882353
9;Total;862;0.056338028169014086
9;Total;3281;0.05581395348837209
9;Total;11533;0.05581395348837209
9;Total;11643;0.05581395348837209
9;Total;11858;0.05581395348837209
10;Message;7698;0.058519793459552494
10;Message;6010;0.05723905723905724
10;Message;2200;0.05695142378559464
10;Message;7682;0.05676126878130217
10;Message;7712;0.056291390728476824
10;Trade;2200;0.0625
10;Trade;11533;0.05263157894736842
10;Trade;10460;0.05249343832020997
10;Trade;6328;0.05249343832020997
10;Trade;4878;0.05249343832020997
10;Total;1584;0.05186170212765957
10;Total;6010;0.051451187335092345
10;Total;2200;0.05131578947368421
10;Total;7682;0.050980392156862744
10;Total;7712;0.05064935064935065
11;Message;2600;1.0
11;Message;4298;0.5092592592592593
11;Message;1961;0.5092592592592593
11;Message;7712;0.5045871559633027
11;Message;9523;0.5045871559633027
11;Trade;2200;0.05263157894736842
11;Trade;3092;0.047619047619047616
11;Trade;7737;0.047516198704103674
11;Trade;1584;0.045454545454545456
11;Trade;6328;0.045454545454545456
11;Total;2600;0.5
11;Total;4298;0.3393939393939394
11;Total;1961;0.3393939393939394
11;Total;7712;0.3373493975903614
11;Total;9523;0.3373493975903614
12;Message;2600;1.0
12;Message;2200;0.9818181818181818
12;Message;4298;0.5242718446601942
12;Message;7712;0.5242718446601942
12;Message;11643;0.5142857142857142
12;Trade;2200;0.047619047619047616
12;Trade;1584;0.043478260869565216
12;Trade;4298;0.041666666666666664
12;Trade;7963;0.041666666666666664
12;Trade;7242;0.041666666666666664
12;Total;2600;1.0
12;Total;2200;0.9818181818181818
12;Total;4298;0.5242718446601942
12;Total;7712;0.5242718446601942
12;Total;11643;0.5142857142857142
13;Message;2600;1.0
13;Message;6854;0.5148514851485149
13;Message;2200;0.5098039215686274
13;Message;7712;0.5098039215686274
13;Message;11383;0.5048543689320388
13;Trade;2200;0.047619047619047616
13;Trade;3092;0.041666666666666664
13;Trade;11533;0.041666666666666664
13;Trade;10460;0.04159733777038269
13;Trade;7737;0.04159733777038269
13;Total;2600;0.9814814814814815
13;Total;2200;0.5247524752475248
13;Total;6854;0.5096153846153846
13;Total;7712;0.5047619047619047
13;Total;11383;0.5
14;Message;2600;1.0
14;Message;2200;0.53
14;Message;4298;0.5145631067961165
14;Message;5913;0.5145631067961165
14;Message;9523;0.5047619047619047
14;Trade;2200;0.06232294617563739
14;Trade;6230;0.045454545454545456
14;Trade;2347;0.045454545454545456
14;Trade;4298;0.045454545454545456
14;Trade;3092;0.045454545454545456
14;Total;2600;1.0
14;Total;2200;0.5520833333333334
14;Total;4298;0.5196078431372549
14;Total;5913;0.5145631067961165
14;Total;9523;0.5047619047619047
15;Message;2600;1.0
15;Message;2200;0.5416666666666666
15;Message;7242;0.5048543689320388
15;Message;2180;0.5048543689320388
15;Message;6230;0.3586206896551724
15;Trade;2200;0.06666666666666667
15;Trade;1584;0.05263157894736842
15;Trade;2347;0.0498812351543943
15;Trade;4298;0.047619047619047616
15;Trade;8444;0.047619047619047616
15;Total;2600;1.0
15;Total;2200;0.5591397849462365
15;Total;7242;0.5048543689320388
15;Total;2180;0.5048543689320388
15;Total;6230;0.36619718309859156
16;Message;2600;1.0
16;Message;4298;0.5252525252525253
16;Message;2200;0.5098039215686274
16;Message;11533;0.5048543689320388
16;Message;7698;0.5048543689320388
16;Trade;2200;0.09090909090909091
16;Trade;2347;0.05555555555555555
16;Trade;10460;0.05539358600583091
16;Trade;1584;0.05263157894736842
16;Trade;3092;0.05263157894736842
16;Total;2600;1.0
16;Total;2200;0.5531914893617021
16;Total;4298;0.5252525252525253
16;Total;11533;0.5098039215686274
16;Total;7698;0.5048543689320388
17;Message;7698;0.13131313131313133
17;Message;7712;0.11016949152542373
17;Message;4298;0.1092436974789916
17;Message;2200;0.10833333333333334
17;Message;7682;0.10655737704918032
17;Trade;2200;0.08214285714285714
17;Trade;7712;0.045364891518737675
17;Trade;10460;0.043478260869565216
17;Trade;11533;0.043478260869565216
17;Trade;4298;0.043478260869565216
17;Total;2200;0.06561085972850679
17;Total;7712;0.06487695749440715
17;Total;4298;0.06473214285714286
17;Total;7698;0.06387665198237885
17;Total;3092;0.06318082788671024
18;Message;2600;1.0
18;Message;6230;0.5086206896551724
18;Message;2200;0.3597560975609756
18;Message;4298;0.2694063926940639
18;Message;7712;0.2681818181818182
18;Trade;2200;0.07608695652173914
18;Trade;11533;0.05
18;Trade;3092;0.05
18;Trade;4298;0.0498812351543943
18;Trade;7737;0.0498812351543943
18;Total;2600;1.0
18;Total;6230;0.5086206896551724
18;Total;2200;0.37341772151898733
18;Total;6328;0.34104046242774566
18;Total;4298;0.28095238095238095
19;Message;2200;0.0611353711790393
19;Message;9067;0.06073752711496746
19;Message;4298;0.060215053763440864
19;Message;2347;0.059957173447537475
19;Message;3968;0.059957173447537475
19;Trade;2200;0.06646525679758308
19;Trade;7698;0.045454545454545456
19;Trade;2600;0.045454545454545456
19;Trade;3092;0.045454545454545456
19;Trade;7737;0.045454545454545456
19;Total;2200;0.05779334500875657
19;Total;9067;0.05719237435008666
19;Total;4298;0.05660377358490566
19;Total;3968;0.05650684931506849
19;Total;2347;0.05641025641025641
20;Message;11114;0.08540925266903915
20;Message;9067;0.08540925266903915
20;Message;2200;0.0851063829787234
20;Message;2600;0.0851063829787234
20;Message;4298;0.08304498269896193
20;Trade;2200;0.05263157894736842
20;Trade;3092;0.04
20;Trade;7712;0.038461538461538464
20;Trade;4298;0.038461538461538464
20;Trade;6230;0.038461538461538464
20;Total;2200;0.05135520684736091
20;Total;11114;0.05113636363636364
20;Total;9067;0.05113636363636364
20;Total;2600;0.05091937765205092
20;Total;4298;0.05042016806722689
21;Message;5913;0.10112359550561797
21;Message;3092;0.10112359550561797
21;Message;4624;0.10112359550561797
21;Message;4298;0.0972972972972973
21;Message;2200;0.0962566844919786
21;Trade;2200;0.061855670103092786
21;Trade;3092;0.043478260869565216
21;Trade;7712;0.0433996383363472
21;Trade;7963;0.0433996383363472
21;Trade;7737;0.0433996383363472
21;Total;4624;0.05675146771037182
21;Total;2200;0.054924242424242424
21;Total;3092;0.05451127819548872
21;Total;4298;0.054409005628517824
21;Total;7712;0.054104477611940295
22;Message;6230;0.092
22;Message;2200;0.0749185667752443
22;Message;3092;0.07467532467532467
22;Message;2347;0.0732484076433121
22;Message;4298;0.07301587301587302
22;Trade;2200;0.06666666666666667
22;Trade;10460;0.05263157894736842
22;Trade;9821;0.05263157894736842
22;Trade;7682;0.05263157894736842
22;Trade;7737;0.05263157894736842
22;Total;7737;0.06609808102345416
22;Total;2200;0.06512605042016807
22;Total;3092;0.06418219461697723
22;Total;6230;0.06352459016393443
22;Total;2347;0.06326530612244897
23;Message;2200;1.0
23;Message;2347;0.5188679245283019
23;Message;4298;0.5188679245283019
23;Message;2600;0.514018691588785
23;Message;3523;0.5092592592592593
23;Trade;2200;0.08296943231441048
23;Trade;7712;0.05263157894736842
23;Trade;10460;0.05263157894736842
23;Trade;862;0.05263157894736842
23;Trade;2347;0.05
23;Total;2200;1.0
23;Total;2347;0.5188679245283019
23;Total;4298;0.5188679245283019
23;Total;2600;0.514018691588785
23;Total;7712;0.5092592592592593
24;Message;9523;0.0979381443298969
24;Message;3968;0.09644670050761421
24;Message;4298;0.09547738693467336
24;Message;10460;0.095
24;Message;2200;0.09359605911330049
24;Trade;2200;0.0625
24;Trade;10460;0.05
24;Trade;9821;0.05
24;Trade;9523;0.05
24;Trade;11234;0.05
24;Total;3968;0.06601466992665037
24;Total;2200;0.06553398058252427
24;Total;10460;0.06474820143884892
24;Total;4298;0.06474820143884892
24;Total;7712;0.06398104265402843
25;Message;6010;0.08071748878923767
25;Message;9135;0.07894736842105263
25;Message;2200;0.07659574468085106
25;Message;862;0.07563025210084033
25;Message;9067;0.075
25;Trade;2200;0.058823529411764705
25;Trade;7682;0.043478260869565216
25;Trade;9135;0.043478260869565216
25;Trade;7712;0.041666666666666664
25;Trade;4298;0.041666666666666664
25;Total;6010;0.054307116104868915
25;Total;9135;0.05330882352941176
25;Total;2200;0.05253623188405797
25;Total;862;0.05169340463458111
25;Total;9067;0.051601423487544484
26;Message;11044;0.04970178926441352
26;Message;9523;0.0496031746031746
26;Message;11074;0.04921259842519685
26;Message;4298;0.04734848484848485
26;Message;7963;0.04716981132075472
26;Trade;2200;0.07076923076923076
26;Trade;5913;0.0688622754491018
26;Trade;10460;0.043478260869565216
26;Trade;4298;0.043478260869565216
26;Trade;7712;0.043478260869565216
26;Total;1623;0.059369202226345084
26;Total;6010;0.059369202226345084
26;Total;2200;0.05765765765765766
26;Total;4298;0.05673758865248227
26;Total;9523;0.05673758865248227
27;Message;2600;1.0
27;Message;11234;0.509090909090909
27;Message;3523;0.5045045045045045
27;Message;11044;0.5045045045045045
27;Message;11074;0.3393939393939394
27;Trade;2200;0.07142857142857142
27;Trade;9821;0.047619047619047616
27;Trade;7948;0.047619047619047616
27;Trade;7682;0.047619047619047616
27;Trade;7712;0.045454545454545456
27;Total;2600;1.0
27;Total;11234;0.509090909090909
27;Total;3523;0.5045045045045045
27;Total;11044;0.5045045045045045
27;Total;11074;0.3393939393939394
28;Message;9067;0.09420289855072464
28;Message;2200;0.09386281588447654
28;Message;4298;0.09252669039145907
28;Message;11817;0.09187279151943463
28;Message;6230;0.0896551724137931
28;Trade;2200;0.08333333333333333
28;Trade;4298;0.05263157894736842
28;Trade;862;0.05263157894736842
28;Trade;11817;0.05263157894736842
28;Trade;9135;0.05263157894736842
28;Total;9135;0.08136482939632546
28;Total;2200;0.07948717948717948
28;Total;9067;0.07908163265306123
28;Total;4298;0.07808564231738035
28;Total;11817;0.07711442786069651
29;Message;11533;0.07008086253369272
29;Message;12055;0.07008086253369272
29;Message;11044;0.07008086253369272
29;Message;2200;0.06989247311827956
29;Message;7712;0.06951871657754011
29;Trade;2200;0.12337662337662338
29;Trade;4298;0.05555555555555555
29;Trade;9821;0.05539358600583091
29;Trade;862;0.05539358600583091
29;Trade;7712;0.05263157894736842
29;Total;11533;0.0872093023255814
29;Total;4624;0.08241758241758242
29;Total;2200;0.08174386920980926
29;Total;12055;0.08021390374331551
29;Total;11044;0.08021390374331551
30;Message;2600;1.0
30;Message;2200;0.5267857142857143
30;Message;7712;0.5175438596491229
30;Message;6230;0.5086206896551724
30;Message;2043;0.5042735042735043
30;Trade;2200;0.07664233576642336
30;Trade;7682;0.0525
30;Trade;6230;0.047619047619047616
30;Trade;4298;0.047619047619047616
30;Trade;6113;0.047619047619047616
30;Total;2600;1.0
30;Total;2200;0.5462962962962963
30;Total;7712;0.5175438596491229
30;Total;6230;0.5130434782608696
30;Total;2043;0.5042735042735043
