day;type;player;value
12;Message;7712;0.027719543442813882
12;Message;7698;0.019217330538085255
12;Trade;2200;0.0
12;Trade;4298;0.0
12;Trade;7712;0.0
12;Trade;2600;0.0
12;Trade;7963;0.0
12;Total;2200;0.1444793850454228
12;Total;2600;0.11512928022361985
12;Total;7712;0.08222688096901933
12;Total;862;0.03738644304682041
12;Total;7698;0.019217330538085255
13;Message;2600;0.15457184325108853
13;Message;2200;0.08563134978229318
13;Message;4298;0.052612481857764876
13;Message;7963;0.03537735849056604
13;Message;862;0.01832365747460087
13;Trade;3092;0.000725689404934688
13;Trade;11533;0.000725689404934688
13;Trade;3281;0.0
13;Trade;4298;0.0
13;Trade;2200;0.0
13;Total;2600;0.19605708756652154
13;Total;2200;0.1237300435413643
13;Total;4298;0.054184808901790046
13;Total;6010;0.03701015965166909
13;Total;7963;0.035921625544267054
14;Message;2600;0.204100145137881
14;Message;2200;0.11242138364779873
14;Message;5913;0.04027576197387518
14;Message;6854;0.019472665699080797
14;Message;7712;0.018867924528301886
14;Trade;6230;0.000362844702467344
14;Trade;4878;0.0
14;Trade;10460;0.0
14;Trade;2200;0.0
14;Trade;2600;0.0
14;Total;2600;0.20700290275761973
14;Total;2200;0.12119013062409288
14;Total;5913;0.040517658442186744
14;Total;7712;0.0382196419932269
14;Total;6854;0.018867924528301886
15;Message;2600;0.14875565610859728
15;Message;2200;0.11425339366515837
15;Message;6854;0.02017345399698341
15;Message;7712;0.003393665158371041
15;Message;6230;0.0011312217194570137
15;Trade;8444;0.0003770739064856712
15;Trade;284;0.0
15;Trade;2200;0.0
15;Trade;7712;0.0
15;Trade;6230;0.0
15;Total;2600;0.20060331825037708
15;Total;2200;0.18608597285067874
15;Total;6854;0.05580693815987934
15;Total;6230;0.03996983408748114
15;Total;7712;0.00641025641025641
16;Message;2600;0.19909502262443438
16;Message;4298;0.05580693815987934
16;Message;2200;0.03808446455505279
16;Message;7682;0.019796380090497737
16;Message;7712;0.000942684766214178
16;Trade;2347;0.0003770739064856712
16;Trade;2200;0.0
16;Trade;1584;0.0
16;Trade;4298;0.0
16;Trade;7712;0.0
16;Total;2600;0.20355706385118147
16;Total;4298;0.06234288587229763
16;Total;2200;0.03368526897938663
16;Total;7682;0.01992207139265963
16;Total;11533;0.019230769230769232
17;Message;7712;0.019704433497536946
17;Message;4298;0.011083743842364532
17;Message;2200;0.006157635467980296
17;Message;10460;0.0
17;Message;11533;0.0
17;Trade;7712;0.0024630541871921183
17;Trade;3092;0.0024630541871921183
17;Trade;4298;0.0012315270935960591
17;Trade;2200;0.0
17;Trade;10460;0.0
17;Total;2200;0.08497536945812807
17;Total;7712;0.06773399014778325
17;Total;4298;0.04926108374384237
17;Total;3092;0.02586206896551724
17;Total;7698;0.009852216748768473
18;Message;2600;0.09059029807130334
18;Message;6230;0.07597895967270601
18;Message;2200;0.06691992986557568
18;Message;4298;0.0011689070718877848
18;Message;862;0.0011689070718877848
18;Trade;11533;0.0008766803039158387
18;Trade;4298;0.0005844535359438924
18;Trade;3092;0.0002922267679719462
18;Trade;7682;0.0
18;Trade;2347;0.0
18;Total;2600;0.1538573933372297
18;Total;6230;0.1424605493863238
18;Total;2200;0.12960257159555816
18;Total;4298;0.03682057276446522
18;Total;7712;0.03331385154880187
19;Message;2200;0.061079545454545456
19;Message;9067;0.026515151515151516
19;Message;2600;0.022727272727272728
19;Message;3968;0.017045454545454544
19;Message;4298;0.013257575757575758
19;Trade;7698;0.000946969696969697
19;Trade;10460;0.0
19;Trade;2200;0.0
19;Trade;2347;0.0
19;Trade;6230;0.0
19;Total;2200;0.08901515151515153
19;Total;2600;0.032196969696969696
19;Total;9067;0.026515151515151516
19;Total;3968;0.020833333333333332
19;Total;3092;0.019886363636363636
20;Message;2200;0.058333333333333334
20;Message;2600;0.05198412698412699
20;Message;4298;0.03650793650793651
20;Message;11114;0.03611111111111111
20;Message;3092;0.016666666666666666
20;Trade;4245;0.0
20;Trade;10460;0.0
20;Trade;2200;0.0
20;Trade;7712;0.0
20;Trade;284;0.0
20;Total;2200;0.08412698412698413
20;Total;2600;0.05793650793650794
20;Total;4298;0.0373015873015873
20;Total;3092;0.02619047619047619
20;Total;11114;0.025793650793650792
21;Message;2200;0.0812807881773399
21;Message;4298;0.07327586206896551
21;Message;862;0.022783251231527094
21;Message;7682;0.009236453201970444
21;Message;7712;0.0018472906403940886
21;Trade;3092;0.003694581280788177
21;Trade;4298;0.0024630541871921183
21;Trade;7712;0.0024630541871921183
21;Trade;2200;0.0
21;Trade;3281;0.0
21;Total;2200;0.11494252873563218
21;Total;4298;0.048850574712643674
21;Total;7712;0.03858784893267652
21;Total;3092;0.0332512315270936
21;Total;862;0.0069786535303776685
22;Message;2200;0.05053763440860215
22;Message;3092;0.03870967741935484
22;Message;2600;0.021505376344086023
22;Message;2347;0.008602150537634409
22;Message;9821;0.008602150537634409
22;Trade;7698;0.0
22;Trade;10460;0.0
22;Trade;4298;0.0
22;Trade;2200;0.0
22;Trade;2347;0.0
22;Total;2200;0.1
22;Total;3092;0.06720430107526881
22;Total;2600;0.025806451612903226
22;Total;9821;0.024731182795698924
22;Total;6230;0.017204301075268817
23;Message;2200;0.12222222222222222
23;Message;2347;0.009427609427609427
23;Message;4298;0.00909090909090909
23;Message;9821;0.0003367003367003367
23;Message;7712;0.0
23;Trade;7712;0.0003367003367003367
23;Trade;10460;0.0
23;Trade;2200;0.0
23;Trade;2347;0.0
23;Trade;3523;0.0
23;Total;2200;0.13973063973063973
23;Total;7712;0.01818181818181818
23;Total;2347;0.009427609427609427
23;Total;4298;0.00909090909090909
23;Total;9821;0.0003367003367003367
24;Message;4298;0.08262108262108261
24;Message;10460;0.06267806267806268
24;Message;2200;0.06267806267806268
24;Message;9821;0.037037037037037035
24;Message;7712;0.024216524216524215
24;Trade;7682;0.0
24;Trade;862;0.0
24;Trade;12055;0.0
24;Trade;11383;0.0
24;Trade;10460;0.0
24;Total;4298;0.07692307692307693
24;Total;2200;0.07336182336182336
24;Total;9821;0.05056980056980057
24;Total;10460;0.03632478632478633
24;Total;7712;0.0292022792022792
25;Message;2200;0.03078817733990148
25;Message;9067;0.007389162561576354
25;Message;862;0.006157635467980296
25;Message;7712;0.0
25;Message;1623;0.0
25;Trade;7712;0.0
25;Trade;1623;0.0
25;Trade;10460;0.0
25;Trade;3968;0.0
25;Trade;4298;0.0
25;Total;2200;0.06157635467980296
25;Total;9067;0.013546798029556651
25;Total;7682;0.008620689655172414
25;Total;7712;0.0
25;Total;1623;0.0
26;Message;2200;0.01965725806451613
26;Message;11044;0.007560483870967742
26;Message;4298;0.006048387096774193
26;Message;7963;0.005040322580645161
26;Message;9067;0.0030241935483870967
26;Trade;2200;0.009072580645161291
26;Trade;4298;0.0020161290322580645
26;Trade;7712;0.0020161290322580645
26;Trade;9067;0.0020161290322580645
26;Trade;10460;0.0
26;Total;2200;0.18397177419354838
26;Total;4298;0.07661290322580645
26;Total;11044;0.05493951612903226
26;Total;9523;0.05141129032258065
26;Total;7963;0.028225806451612902
27;Message;2600;0.07077922077922078
27;Message;2200;0.019805194805194805
27;Message;11044;0.017857142857142856
27;Message;4298;0.005844155844155844
27;Message;7948;0.00487012987012987
27;Trade;9821;0.0
27;Trade;2200;0.0
27;Trade;4878;0.0
27;Trade;862;0.0
27;Trade;10460;0.0
27;Total;2600;0.07077922077922078
27;Total;2200;0.033766233766233764
27;Total;11044;0.017857142857142856
27;Total;7682;0.006493506493506494
27;Total;4298;0.005844155844155844
28;Message;2200;0.11881720430107527
28;Message;9067;0.0967741935483871
28;Message;11817;0.047311827956989246
28;Message;2600;0.04516129032258064
28;Message;4298;0.043548387096774194
28;Trade;10460;0.0
28;Trade;7712;0.0
28;Trade;6113;0.0
28;Trade;2200;0.0
28;Trade;3968;0.0
28;Total;2200;0.1639784946236559
28;Total;9067;0.12473118279569892
28;Total;11817;0.05161290322580645
28;Total;4298;0.05053763440860215
28;Total;2600;0.04838709677419355
29;Message;2200;0.1724137931034483
29;Message;7712;0.10402298850574712
29;Message;7682;0.07011494252873564
29;Message;2600;0.04482758620689655
29;Message;4298;0.03103448275862069
29;Trade;4298;0.004597701149425287
29;Trade;7948;0.0
29;Trade;9821;0.0
29;Trade;7712;0.0
29;Trade;3780;0.0
29;Total;2200;0.32241379310344825
29;Total;4298;0.15862068965517243
29;Total;7712;0.12471264367816091
29;Total;7682;0.10804597701149425
29;Total;2600;0.08735632183908046
30;Message;2600;0.2542372881355932
30;Message;2200;0.06779661016949153
30;Message;6230;0.031170855250340933
30;Message;4298;0.018118059614260665
30;Message;11234;0.01694915254237288
30;Trade;4298;0.0005844535359438924
30;Trade;2200;0.0
30;Trade;7963;0.0
30;Trade;4519;0.0
30;Trade;7712;0.0
30;Total;2600;0.2744252873563218
30;Total;2200;0.06993960646795247
30;Total;6230;0.04646405610753945
30;Total;4298;0.037015390609779854
30;Total;7712;0.032924215858172616
