1259816411,6153,7518
1259816428,6380,7666
1259816451,4854,1163
1259816451,1163,4854
1259816453,2897,6193
1259816457,3079,7087
1259816459,7320,5681
1259816460,2131,2466
1259816464,2897,6193
1259816469,3079,7087
1259816478,3079,7087
1259816498,5559,3645
1259816502,5559,3645
1259816507,5559,3645
1259816512,5559,3645
1259816519,6421,6313
1259816520,5559,3645
1259816521,6313,2265
1259816526,5559,3645
1259816527,4854,1163
1259816527,1163,4854
1259816531,6313,2265
1259816531,5559,3645
1259816532,124,6034
1259816532,2251,616
1259816547,7666,6580
1259816547,6580,7666
1259816553,5559,3645
1259816578,7817,7087
1259816603,6421,4252
1259816618,5666,8821
1259816618,5559,3645
1259816678,5105,6354
1259816681,5105,6354
1259816697,6054,6759
1259816708,6054,6759
1259816726,6631,4854
1259816726,4854,6631
1259816732,759,616
1259816765,759,616
1259816776,759,616
1259816798,10189,3924
1259816798,3924,10189
1259816801,510,5859
1259816812,10189,3924
1259816813,510,5859
1259816812,3924,10189
1259816823,1300,1857
1259816860,2539,1423
1259816865,11398,10034
1259816882,6129,5458
1259816881,6198,2377
1259816899,4107,3924
1259816899,3924,4107
1259816901,2200,6690
1259816934,6138,5476
1259816934,5476,6138
1259816936,9219,2514
1259816936,2514,9219
1259816940,9219,2514
1259816940,2514,9219
1259816962,3924,9181
1259816962,9181,3924
1259816969,7518,2200
1259816992,3545,2553
1259817018,6685,5528
1259817019,10451,9261
1259817020,6313,7973
1259817020,7973,6313
1259817025,8931,6688
1259817030,6313,7973
1259817030,7973,6313
1259817040,3079,7087
1259817052,3079,7087
1259817067,3079,7087
1259817078,3079,7087
1259817100,6669,6688
1259817107,7518,2200
1259817128,2514,391
1259817169,10470,6193
1259817202,1258,7249
1259817207,2377,1673
1259817207,1673,2377
1259817209,4252,6421
1259817216,10034,11398
1259817249,3645,5559
1259817253,3645,5559
1259817258,3645,5559
1259817263,3645,5559
1259817264,6346,12009
1259817271,3645,5559
1259817275,1669,4312
1259817275,4312,1669
1259817277,3645,5559
1259817282,3645,5559
1259817297,7393,3895
1259817304,3645,5559
1259817319,6354,5105
1259817320,5951,7981
1259817322,6354,5105
1259817334,3079,7087
1259817361,6319,6097
1259817370,6034,8821
1259817403,2626,3924
1259817408,6034,2431
1259817428,6034,2431
1259817435,6129,5458
1259817519,6097,6319
1259817531,3645,5559
1259817535,7087,7817
1259817546,124,6034
1259817556,2258,3895
1259817556,3895,2258
1259817571,6688,8931
1259817576,7651,7087
1259817650,767,4715
1259817727,296,302
1259817727,302,296
1259817730,6193,2897
1259817741,6193,2897
1259817770,4084,1324
1259817785,3740,4911
1259817827,6198,2444
1259817832,6198,2444
1259817836,3079,7087
1259817838,6198,2444
1259817858,5966,2179
1259817866,616,2251
1259817909,5514,1909
1259817911,2457,1668
1259817956,6589,6577
1259818011,7926,3079
1259818011,7926,3079
1259818011,3079,7926
1259818011,3079,7926
1259818013,2934,762
1259818013,7926,3079
1259818013,3079,7926
1259818036,4911,2258
1259818037,1457,1339
1259818043,4911,2258
1259818051,7206,4911
1259818051,1457,1339
1259818105,5681,7320
1259818135,124,6034
1259818141,7518,2200
1259818153,616,759
1259818175,520,524
1259818192,7518,2200
1259818202,616,759
1259818226,2514,2699
1259818235,9450,3645
1259818235,616,759
1259818231,6313,6421
1259818238,6375,3193
1259818242,9450,3645
1259818233,2514,2699
1259818282,2071,5859
1259818238,3193,6375
1259818249,3895,368
1259818259,5351,7176
1259818264,5351,7176
1259818269,5351,7176
1259818275,5351,7176
1259818281,9018,3406
1259818272,1457,1339
1259818281,3406,9018
1259818275,1457,1339
1259818282,5859,2071
1259818295,6012,6187
1259818300,2251,1242
1259818308,6012,6187
1259818329,3997,3895
1259818329,3895,3997
1259818332,3406,9018
1259818332,9018,3406
1259818335,3406,9018
1259818335,9018,3406
1259818410,9450,3634
1259818412,4911,3740
1259818412,5640,3018
1259818443,5527,10513
1259818459,6589,6577
1259818465,6589,6577
1259818471,5559,3645
1259818471,7741,2119
1259818475,5559,3645
1259818479,5559,3645
1259818483,5559,3645
1259818522,6626,5351
1259818522,5351,6626
1259818528,1258,9347
1259818543,4715,767
1259818555,6138,3441
1259818562,5640,3018
1259818579,6589,6577
1259818579,8017,2815
1259818581,2377,6198
1259818581,1258,10189
1259818585,1258,10189
1259818614,7828,6880
1259818615,7828,6880
1259818614,6880,7828
1259818615,6880,7828
1259818623,2359,312
1259818634,2359,312
1259818652,2377,2514
1259818652,2514,2377
1259818678,6589,6577
1259818745,7176,5351
1259818750,7176,5351
1259818755,7176,5351
1259818759,5640,3018
1259818761,7176,5351
1259818763,2131,2466
1259818772,4911,7206
1259818792,759,9700
1259818807,5559,3645
1259818812,5559,3645
1259818815,5559,3645
1259818854,5844,5105
1259818924,9621,339
1259818937,4003,4202
1259818939,312,2359
1259818950,312,2359
1259818977,5559,3645
1259818983,5559,3645
1259818988,5559,3645
1259818997,7836,8336
1259818997,8336,7836
1259819000,5559,3645
1259819037,6225,1845
1259819063,4547,10646
1259819063,10646,4547
1259819079,10122,7869
1259819121,2121,2114
1259819126,4370,2760
1259819184,6685,5528
1259819214,6134,11718
1259819235,749,787
1259819236,7087,3079
1259819248,7087,3079
1259819257,7087,3079
1259819295,759,326
1259819322,6134,11718
1259819384,3086,2724
