1261373370,7878,7862
1261373356,6583,1124
1261373331,7692,6628
1261373331,6628,7692
1261373327,7176,2117
1261373258,1962,1804
1261373255,7692,6628
1261373255,6628,7692
1261373242,7692,6628
1261373242,6628,7692
1261373220,6628,7692
1261373220,7692,6628
1261373202,4444,1124
1261373201,8693,399
1261373192,7692,6628
1261373192,6628,7692
1261373167,5351,7756
1261373160,10491,7206
1261373160,7206,10491
1261373156,7692,6628
1261373156,6628,7692
1261373149,7692,6628
1261373149,6628,7692
1261373132,5795,5559
1261373106,1804,1962
1261373099,4444,5334
1261373095,4444,5334
1261373089,4444,5334
1261373084,2114,2121
1261373083,4444,5334
1261373078,4444,5334
1261373063,5193,4123
1261373055,3621,2216
1261373043,7893,8291
1261373035,4523,3237
1261373034,1258,8063
1261373032,330,1180
1261373032,2543,2216
1261373017,6683,6284
1261373012,2258,5966
1261373012,5966,2258
1261373000,8448,3895
1261373000,3895,8448
1261372988,3778,6583
1261372967,3446,7288
1261372953,3725,4622
1261372952,3239,1668
1261372949,1258,2135
1261372945,2200,1476
1261372943,6628,7692
1261372943,7692,6628
1261372933,6187,6583
1261372933,6583,6187
1261372919,2258,2200
1261372903,6187,4444
1261372888,5351,7756
1261372884,7176,4171
1261372882,2258,2200
1261372870,2034,4691
1261372841,2258,2200
1261372837,6187,6583
1261372837,6583,6187
1261372836,687,2543
1261372836,6187,6583
1261372835,6187,6583
1261372835,6187,6583
1261372836,6583,6187
1261372835,6583,6187
1261372835,6583,6187
1261372834,6583,6187
1261372834,6187,6583
1261372830,687,2543
1261372816,1321,5579
1261372795,8448,4182
1261372795,4182,8448
1261372791,7915,1317
1261372783,2747,2247
1261372781,6683,9657
1261372777,4177,7915
1261372777,7915,4177
1261372774,8448,4182
1261372774,4182,8448
1261372741,8996,3924
1261372727,2200,9018
1261372713,2734,2247
1261372709,2200,9018
1261372678,1180,330
1261372673,2114,2121
1261372658,2258,2200
1261372648,7878,7862
1261372648,6628,5966
1261372643,7176,4171
1261372642,3584,7889
1261372627,2878,2200
1261372627,2200,2878
1261372609,7673,1159
1261372596,7113,12492
1261372583,2200,1476
1261372580,2258,762
1261372581,2216,3621
1261372574,4370,292
1261372573,2258,762
1261372460,8517,6587
1261372454,2414,3218
1261372446,7756,5351
1261372440,7756,5351
1261372436,5966,6628
1261372435,7756,5351
1261372430,7756,5351
1261372423,7756,5351
1261372417,7162,5597
1261372416,7756,5351
1261372407,983,2200
1261372400,7756,5351
1261372383,3584,7889
1261372363,983,4370
1261372362,4444,2982
1261372359,3738,6421
1261372337,2258,8821
1261372331,6193,2543
1261372331,2543,6193
1261372331,7756,5351
1261372326,7756,5351
1261372319,1250,2200
1261372317,6193,2543
1261372317,2543,6193
1261372311,6193,2543
1261372311,2543,6193
1261372309,7176,4171
1261372304,6193,2543
1261372304,2543,6193
1261372295,4370,3005
1261372290,2258,8821
1261372264,7176,7797
1261372257,7753,11234
1261372251,2200,4298
1261372209,2200,10776
1261372196,4123,5193
1261372194,3218,945
1261372183,9487,7836
1261372160,1163,1124
1261372157,1258,762
1261372157,762,1258
1261372139,983,762
1261372097,8821,983
1261372094,3005,4370
1261372081,11398,11469
1261372081,11469,11398
1261372078,2200,4298
1261372071,8996,4364
1261372026,2216,2543
1261372019,2200,4298
1261371983,2543,2258
1261371977,2543,2258
1261371952,7846,1271
1261371946,296,12371
1261371922,3239,8581
1261371918,2734,2247
1261371901,3239,8581
1261371888,1357,11469
1261371888,11469,1357
1261371879,296,6346
1261371871,1159,6353
1261371766,1445,4133
1261371743,4806,6380
1261371739,292,4370
1261371716,131,1722
1261371700,2414,6421
1261371681,7853,3449
1261371627,10570,408
1261371614,3218,2414
1261371611,3725,4171
1261443584,1321,5579
1261443578,7963,4298
1261443577,7890,78
1261443565,7890,78
1261443527,32,6838
1261443521,2258,5559
1261443521,5559,2258
1261443521,2173,2826
1261443516,2258,5559
1261443516,5559,2258
1261443512,2258,5559
1261443512,5559,2258
1261443508,2258,5559
1261443508,5559,2258
1261443483,2173,2826
1261443472,8763,55
1261443472,55,8763
1261443456,2173,2927
1261443455,2302,4621
1261443403,2770,31
1261443398,8763,3104
1261443390,8763,3104
1261443385,1301,2258
1261443382,5559,2258
1261443382,2258,5559
1261443366,1208,2258
1261443358,7568,1324
1261443357,10470,921
1261443345,6000,3055
1261443338,1481,2123
1261443336,2145,197
1261443324,3556,4370
1261443314,2045,2157
1261443311,6000,1902
1261443309,1481,2123
1261443305,921,10470
1261443301,4546,3948
1261443286,4000,12452
1261443262,4510,5908
1261443250,3372,5416
1261443250,5416,3372
1261443247,7289,2123
1261443247,2123,7289
1261443237,10565,4811
1261443216,2117,6695
1261443206,4370,8805
1261443206,2117,6695
1261443206,2885,2145
1261443205,1139,540
1261443195,5416,2173
1261443195,2173,5416
1261443180,5795,10460
1261443158,2258,9450
