1262062817,11059,11602
1262062836,7948,3528
1262062839,605,6378
1262062839,2807,7724
1262062842,7289,6378
1262062865,476,308
1262062943,5542,8397
1262062950,476,3403
1262062953,2927,721
1262063065,6161,6161
1262063071,4566,438
1262063155,2975,7035
1262063174,2975,7151
1262063180,4215,5666
1262063193,2975,9054
1262063205,6018,6276
1262063206,8648,6354
1262063253,3403,476
1262063255,5574,2891
1262063262,2975,6214
1262063269,6378,605
1262063281,2975,4759
1262063299,9521,6193
1262063387,2975,3207
1262063390,5666,4215
1262063390,476,3403
1262063412,2975,6301
1262063430,3018,2954
1262063434,9521,6222
1262063440,2975,6301
1262063441,8603,7176
1262063463,6378,7289
1262063464,7289,6378
1262063475,4377,4377
1262063492,6193,3957
1262063508,6193,4238
1262063511,6378,7289
1262063532,4215,5666
1262063539,476,3403
1262063540,7176,8603
1262063578,7289,6378
1262063581,8603,7176
1262063598,7151,2975
1262063600,438,4566
1262063623,5666,4215
1262063625,3018,2927
1262063637,3018,5640
1262063644,2927,3018
1262063665,4215,5666
1262063691,2891,5574
1262063699,3018,2927
1262063714,7289,6378
1262063716,6193,9521
1262063754,6354,8648
1262063758,2927,3018
1262063760,4118,2891
1262063777,6378,7289
1262063818,3018,2927
1262063821,6378,7289
1262063825,4566,438
1262063850,1154,4523
1262063851,3403,476
1262063856,5666,4215
1262063878,2927,3018
1262063884,2975,7151
1262063911,3403,6354
1262063921,4215,5666
1262063946,605,6378
1262063972,3018,2927
1262063986,2927,3018
1262063988,9521,6193
1262063998,5574,2891
1262064005,5666,4215
1262064029,2927,3018
1262064051,3018,2927
1262064082,4215,5666
1262064106,476,3403
1262064114,438,4566
1262064129,6193,9521
1262064137,2891,4118
1262064146,6087,3449
1262064159,978,4238
1262064206,6087,3449
1262064224,1925,2650
1262064231,6087,10778
1262064277,2650,2897
1262064297,6087,2166
1262064298,3893,3079
1262064304,7828,5142
1262064353,4118,2891
1262064366,7289,6378
1262064379,8648,6354
1262064403,2891,1804
1262064467,9521,6193
1262064480,6378,605
1262064501,6193,4238
1262064507,5925,3630
1262064536,6193,4238
1262064549,5925,6371
1262064600,6193,9521
1262086511,9621,2470
1262071933,296,2635
1262072168,12549,1153
1262071736,6682,2331
1262071739,7993,6370
1262071826,1153,12549
1262071838,504,883
1262071889,2331,6682
1262071718,399,8657
1262071912,4938,2891
1262071710,4290,6371
1262071918,3980,3933
1262109616,1531,7595
1262071792,4328,3501
1262071945,12046,12347
1262090384,6521,708
1262071968,4298,7682
1262090387,4246,4246
1262075701,4357,415
1262071695,467,10185
1262071985,7993,6179
1262072092,6179,7993
1262072183,12347,12046
1262072199,4312,7518
1262072248,12046,12347
1262090413,9054,9102
1262072275,4377,4377
1262103051,1909,978
1262103055,2208,2209
1262103060,4523,4338
1262103060,2648,7576
1262103085,5514,1640
1262072312,4377,4377
1262090425,7682,4298
1262103089,4338,4523
1262071807,2897,2650
1262090433,4622,4799
1262090282,9102,9054
1262103094,7899,7931
1262071815,296,12680
1262090285,9475,7652
1262103098,8397,5478
1262090475,4799,4622
1262145199,5542,983
1262145199,5542,1153
1262103114,407,6
1262090548,1026,945
1262090563,7652,9475
1262103846,9263,3878
1262103860,892,2912
1262103861,7403,3215
1262103114,407,199
1262103878,8806,4696
1262103902,12327,6363
1262103943,800,2648
1262103114,407,295
1262103114,407,298
1262103958,5478,8397
1262103114,407,302
1262103114,407,504
1262103960,2934,2912
1262103114,407,510
1262122627,2636,2724
1262103114,407,7370
1262103114,407,615
1262103114,407,743
1262103963,1278,3948
1262103986,2648,800
1262103988,10302,5276
1262103996,8770,7287
1262104047,3018,2954
1262107019,45,52
1262104241,3079,3403
1262104075,7712,5353
1262086521,9054,9102
1262104076,7518,5416
1262104115,3948,1278
1262104119,1791,4238
1262104120,1451,2370
1262104127,5416,7518
1262104149,8397,5478
1262103831,8693,7797
1262104159,2954,3018
1262103114,407,883
1262104163,5353,7712
1262104206,2912,892
1262104220,6746,4345
1262104228,7518,5416
1262103114,407,889
1262104258,5925,5925
1262104268,2454,759
1262086544,945,2145
1262107040,3846,4622
1262103032,7576,2648
1262104279,3079,6161
1262090563,6626,3522
1262122601,6580,4902
