1262064601,12327,12307
1262064599,4568,11806
1262064578,2216,4488
1262064569,692,8715
1262064564,5786,6830
1262064556,8806,5686
1262064550,6997,10270
1262064547,2370,2462
1262064545,5103,2135
1262064544,7403,3501
1262064534,6640,7303
1262064531,7403,3501
1262064525,7403,3501
1262064516,4568,12541
1262064513,7403,3501
1262064511,5614,7540
1262064504,2370,7237
1262064499,7518,6620
1262064464,3893,3030
1262064425,6640,11754
1262064424,12549,12241
1262064405,9018,9054
1262064403,9753,2465
1262064402,921,1451
1262064397,2370,2462
1262064397,5841,9307
1262064380,2805,12421
1262064376,2370,634
1262064371,2370,1451
1262064371,6640,11754
1262064369,3893,2726
1262064369,3893,5400
1262064368,4003,2726
1262064365,12327,7817
1262064365,2370,10151
1262064359,3893,1961
1262064348,2650,930
1262064347,2960,597
1262064336,12549,9528
1262064331,6012,6081
1262064313,2370,8011
1262064313,124,10421
1262064298,663,1725
1262064293,2370,102
1262064290,2370,11993
1262064282,8806,1596
1262064271,9983,10251
1262064268,3893,7419
1262064263,2370,7353
1262064261,358,5332
1262064217,3895,6977
1262064211,6161,9059
1262064208,9155,11533
1262064203,186,844
1262064200,12347,12427
1262064196,2370,1451
1262064191,8806,11496
1262064190,6274,2110
1262064179,6237,2566
1262064174,6375,7318
1262064171,8763,7868
1262064147,692,6684
1262064146,4412,7665
1262064147,8806,5162
1262064100,6640,6742
1262064079,3038,11769
1262064078,2370,1108
1262064073,3524,9135
1262064067,10962,12405
1262064063,2650,930
1262064055,8806,6807
1262064043,186,5400
1262064030,6537,6577
1262064025,3893,7237
1262064015,6380,4158
1262064012,12196,10216
1262064008,12279,12579
1262063999,9018,10705
1262063999,5841,6931
1262063995,5527,9193
1262063981,2370,4742
1262063952,2370,5400
1262063948,12196,11031
1262063945,8013,8079
1262063943,9621,11496
1262063920,8932,8624
1262063918,1804,11365
1262063916,8821,9603
1262063908,6640,7187
1262063908,12240,12483
1262063903,6640,6019
1262063901,10027,9206
1262063891,1278,1508
1262063885,7403,1725
1262063874,7403,1725
1262063870,7403,1725
1262063866,2216,986
1262063841,124,5928
1262063829,4370,2113
1262063820,6354,4202
1262063807,6640,4224
1262063802,2912,2547
1262063796,2587,720
1262063785,2370,1405
1262063782,2608,2263
1262063770,6640,8570
1262063767,6161,5217
1262063759,2370,2679
1262063757,124,3596
1262063750,2117,7320
1262063749,2370,7540
1262063748,358,2055
1262063731,8806,10400
1262063726,9621,2247
1262063707,358,7473
1262063702,2370,7858
1262063694,8821,10303
1262063693,9621,2247
1262063690,2885,4490
1262063687,8806,2688
1262063686,3524,9067
1262063683,2370,4050
1262063674,12327,10316
1262063672,4114,2600
1262063669,5527,1382
1262063645,2982,5139
1262063636,6640,10177
1262063628,2927,3712
1262063627,4370,3660
1262063620,9018,10528
1262063619,5841,8761
1262063609,2117,8261
1262063607,2370,2598
1262063602,124,10400
1262063595,2370,1451
1262063584,9018,9054
1262063583,124,8824
1262063574,5786,6830
1262063565,3893,12374
1262063552,11587,10400
1262063551,2885,4631
1262063547,5786,6830
1262063540,8806,5120
1262063535,2927,1222
1262063505,2927,1222
1262063503,2370,809
1262063496,7518,9537
1262063496,124,9870
1262063494,2216,5180
1262063489,3173,3891
1262063482,8806,10812
1262063479,8806,7353
1262063478,2927,3712
1262063466,124,3179
1262063450,8763,9707
1262063446,2370,2110
1262063444,2265,4133
1262063434,12240,11982
1262063433,2216,3988
1262063432,2927,3712
1262063422,8852,8190
1262063408,2216,2315
1262063399,2927,1222
1262063398,2370,3030
1262063397,8806,7908
1262063392,6640,6113
1262063368,5527,8190
1262063365,124,8824
1262063349,2891,3502
1262063346,4916,9599
1262063337,2370,7621
1262063330,8821,4955
1262063329,6640,6113
1262063325,3893,5768
1262063316,12327,4050
1262063313,12279,12605
1262063311,124,8692
1262063309,6336,4622
1262063306,2216,7768
1262063302,2370,3089
1262063302,3893,9611
1262063291,8013,9427
1262063286,6336,4622
1262063271,358,824
1262063269,2216,449
1262063264,5841,6065
1262063262,6274,2691
1262063260,12347,12504
1262063255,6336,4622
1262063255,2891,4490
1262063208,6336,4622
1262063204,9621,2247
1262063202,8806,7175
1262063196,4568,9652
1262063197,1791,3017
1262063196,6336,7336
1262063192,8806,2948
1262063188,2370,1577
1262063188,2370,2691
1262063182,6336,4622
1262063181,2891,2471
1262063175,5946,10411
1262063173,8806,9926
1262063172,2885,861
1262063171,2370,4069
1262063167,8806,4644
1262063162,2608,2726
1262063162,6567,3087
1262063160,11587,10478
1262063159,2370,1405
1262063151,358,6467
1262063151,6336,4622
1262063147,2370,7123
1262063146,12196,10971
1262063145,2885,930
1262063139,5841,3316
1262063139,8806,2948
1262063130,2370,591
1262063126,7176,6500
1262063115,2370,1451
1262063115,7322,8616
1262063115,2216,2728
1262063114,2370,6113
1262063112,2370,3790
1262063104,8806,3882
1262063092,8763,10270
1262063089,2370,2904
1262063089,4566,2566
1262063085,8806,4253
1262063070,2216,6269
1262063063,12347,12396
1262063062,4568,9652
1262063053,9508,6577
1262063049,8806,10270
1262063039,8763,5719
1262063026,124,9140
1262063025,8763,5332
1262063025,2370,139
1262063017,12549,12018
1262062990,5841,6771
1262062967,3893,5217
1262062960,6336,7336
1262062953,2370,2462
1262062950,6640,5774
1262062949,5053,4871
1262062944,8932,8624
1262062940,2927,3712
1262062937,5841,5162
1262062930,2370,816
1262062910,8806,3261
1262062906,8013,2674
1262062905,12347,12515
1262062897,358,824
1262062893,2370,6005
1262062892,12091,8715
1262062890,2370,1300
1262062888,2370,4050
1262062878,5053,4871
1262062861,9719,5673
1262062860,12549,12628
1262062847,2370,1456
1262062841,2370,3462
1262062840,4003,2726
1262062833,358,9804
1262062833,8932,4172
1262062831,2370,6019
1262062824,6161,4957
1262062812,7518,527
1262062802,2216,2471
1262138388,9018,3531
1262138382,8806,5281
1262138375,2170,2325
1262138374,3893,11383
1262138355,2216,3642
1262138355,8806,10270
1262138350,8805,8751
1262138351,1804,11411
1262138349,2982,3021
1262138347,2370,3103
1262138342,12516,12316
1262138340,12347,12203
1262138338,8806,3261
1262138336,8806,2688
1262138333,2370,2688
1262138328,8013,4323
1262138324,1035,2998
1262138315,8806,816
1262138314,9695,112
1262138315,2216,2314
1262138306,45,55
