1261459798,4811,1384
1261459799,4215,7558
1261459787,3501,3004
1261459764,5264,2326
1261459754,2216,2314
1261459750,2909,5142
1261459745,9018,2346
1261459744,3465,8113
1261459743,10027,10676
1261459739,4811,8692
1261459735,2370,1596
1261459710,4811,6492
1261459709,5946,6577
1261459696,7289,7827
1261459694,2370,361
1261459694,9621,2247
1261459687,4633,4349
1261459681,4633,3988
1261459681,358,824
1261459678,663,845
1261459664,124,10699
1261459664,2370,2425
1261459661,5353,4868
1261459659,10603,12024
1261459658,9018,5719
1261459655,2370,7123
1261459651,4811,781
1261459651,2543,1229
1261459646,8013,6184
1261459642,4633,7691
1261459635,5264,2974
1261459634,9018,11662
1261459630,12196,12222
1261459625,10603,8905
1261459622,4811,9053
1261459611,804,1384
1261459607,6378,5628
1261459606,2216,6269
1261459604,2370,2679
1261459595,12327,12046
1261459589,4811,9053
1261459587,4622,9569
1261459583,5264,1577
1261459575,6475,6500
1261459561,1804,3744
1261459551,760,1405
1261459550,4622,9569
1261459539,10603,12354
1261459537,5264,4912
1261459525,9215,10061
1261459522,8806,10556
1261459519,9018,11081
1261459518,2909,5180
1261459506,8806,4644
1261459504,8346,6518
1261459502,4133,4329
1261459503,1652,2055
1261459497,8303,5693
1261459495,4215,4878
1261459493,12327,7817
1261459485,9018,5883
1261459484,2543,2728
1261459483,2370,9705
1261459480,4633,4228
1261459480,2370,781
1261459477,5264,12339
1261459468,12318,12040
1261459458,8806,5371
1261459454,5264,8644
1261459445,358,354
1261459445,8013,10918
1261459441,2370,2888
1261459438,8806,6793
1261459414,8346,6518
1261459408,8763,2346
1261459402,4633,4488
1261459392,9018,6742
1261459389,4338,7096
1261459375,5264,12123
1261459372,4633,4488
1261459368,8291,7862
1261459350,921,361
1261459322,8213,4224
1261459321,399,354
1261459304,8213,12226
1261459305,2370,4050
1261459296,4377,7221
1261459296,7017,6759
1261459291,1208,102
1261459289,2370,7353
1261459286,8013,8647
1261459279,2909,10303
1261459277,3501,634
1261459275,11587,12388
