day,type,range,value
16,S_M,91-100,0.000565611
16,S_M,>100,0.013574661
17,S_M,0,0.631391201
17,S_M,1-10,0.301426873
17,S_M,11-20,0.029726516
17,S_M,21-30,0.005945303
17,S_M,31-40,0.002972652
17,S_M,41-50,0.003567182
17,S_M,51-60,0.005945303
17,S_M,61-70,0.001783591
17,S_M,71-80,0.001783591
17,S_M,81-90,0.00059453
17,S_M,91-100,0.00059453
17,S_M,>100,0.014268728
18,S_M,0,0.63860252
18,S_M,1-10,0.294387171
18,S_M,11-20,0.021191294
18,S_M,21-30,0.003436426
18,S_M,31-40,0.002863688
18,S_M,41-50,0.002863688
18,S_M,51-60,0.012027491
18,S_M,61-70,0.002863688
18,S_M,71-80,0.002863688
18,S_M,81-90,0.001145475
18,S_M,91-100,0.001718213
18,S_M,>100,0.016036655
19,S_M,0,0.638011696
19,S_M,1-10,0.290643275
19,S_M,11-20,0.026900585
19,S_M,21-30,0.007602339
19,S_M,31-40,0.004093567
19,S_M,41-50,0.001169591
19,S_M,51-60,0.006432749
19,S_M,61-70,0.006432749
19,S_M,71-80,0.002339181
19,S_M,81-90,0.000584795
19,S_M,91-100,0.000584795
19,S_M,>100,0.015204678
20,S_M,0,0.632627646
20,S_M,1-10,0.300747198
20,S_M,11-20,0.02615193
20,S_M,21-30,0.005603985
20,S_M,31-40,0.00373599
20,S_M,41-50,0.00373599
20,S_M,51-60,0.00747198
20,S_M,61-70,0.00498132
20,S_M,71-80,0.00124533
20,S_M,81-90,0.000622665
20,S_M,91-100,0.0
20,S_M,>100,0.013075965
21,S_M,0,0.628891656
21,S_M,1-10,0.303860523
21,S_M,11-20,0.02241594
21,S_M,21-30,0.008094645
21,S_M,31-40,0.00373599
21,S_M,41-50,0.00249066
21,S_M,51-60,0.006849315
21,S_M,61-70,0.004358655
21,S_M,71-80,0.00124533
21,S_M,81-90,0.00124533
21,S_M,91-100,0.00124533
21,S_M,>100,0.015566625
22,S_M,0,0.642042042
22,S_M,1-10,0.276876877
22,S_M,11-20,0.027027027
22,S_M,21-30,0.014414414
22,S_M,31-40,0.005405405
22,S_M,41-50,0.004204204
22,S_M,51-60,0.007207207
22,S_M,61-70,0.004804805
22,S_M,71-80,0.001801802
22,S_M,81-90,0.001201201
22,S_M,91-100,0.001201201
22,S_M,>100,0.013813814
23,S_M,0,0.641990291
23,S_M,1-10,0.290048544
23,S_M,11-20,0.020024272
23,S_M,21-30,0.007281553
23,S_M,31-40,0.005461165
23,S_M,41-50,0.004247573
23,S_M,51-60,0.006067961
23,S_M,61-70,0.004854369
23,S_M,71-80,0.000606796
23,S_M,81-90,0.0
23,S_M,91-100,0.001820388
23,S_M,>100,0.017597087
24,S_M,0,0.644761314
24,S_M,1-10,0.295722257
24,S_M,11-20,0.016119033
24,S_M,21-30,0.006819591
24,S_M,31-40,0.003719777
24,S_M,41-50,0.003719777
24,S_M,51-60,0.006819591
24,S_M,61-70,0.003099814
24,S_M,71-80,0.001239926
24,S_M,81-90,0.001859888
24,S_M,91-100,0.001859888
24,S_M,>100,0.014259144
25,S_M,0,0.689240506
25,S_M,1-10,0.266455696
25,S_M,11-20,0.013924051
25,S_M,21-30,0.002531646
25,S_M,31-40,0.002531646
25,S_M,41-50,0.003797468
25,S_M,51-60,0.006962025
25,S_M,61-70,0.003164557
25,S_M,71-80,0.001265823
25,S_M,81-90,0.002531646
25,S_M,91-100,0.000632911
25,S_M,>100,0.006962025
26,S_M,0,0.679782904
26,S_M,1-10,0.270013569
26,S_M,11-20,0.017639077
26,S_M,21-30,0.004070556
26,S_M,31-40,0.004748982
26,S_M,41-50,0.004070556
26,S_M,51-60,0.006105834
26,S_M,61-70,0.00339213
26,S_M,71-80,0.002035278
26,S_M,81-90,0.000678426
26,S_M,91-100,0.001356852
26,S_M,>100,0.006105834
27,S_M,0,0.674567585
27,S_M,1-10,0.267777066
27,S_M,11-20,0.02049968
27,S_M,21-30,0.008327995
27,S_M,31-40,0.00256246
27,S_M,41-50,0.005765535
27,S_M,51-60,0.00512492
27,S_M,61-70,0.00384369
27,S_M,71-80,0.00128123
27,S_M,81-90,0.0
27,S_M,91-100,0.000640615
27,S_M,>100,0.009609225
28,S_M,0,0.65752551
28,S_M,1-10,0.289540816
28,S_M,11-20,0.018494898
28,S_M,21-30,0.006377551
28,S_M,31-40,0.00127551
28,S_M,41-50,0.004464286
28,S_M,51-60,0.007653061
28,S_M,61-70,0.00255102
28,S_M,71-80,0.003188776
28,S_M,81-90,0.000637755
28,S_M,91-100,0.0
28,S_M,>100,0.008290816
29,S_M,0,0.654295533
29,S_M,1-10,0.29347079
29,S_M,11-20,0.024742268
29,S_M,21-30,0.006872852
29,S_M,31-40,0.002061856
29,S_M,41-50,0.002749141
29,S_M,51-60,0.004123711
29,S_M,61-70,0.00137457
29,S_M,71-80,0.000687285
29,S_M,81-90,0.000687285
29,S_M,91-100,0.000687285
29,S_M,>100,0.008247423
30,S_M,0,0.686197917
30,S_M,1-10,0.259765625
30,S_M,11-20,0.01953125
30,S_M,21-30,0.00390625
30,S_M,31-40,0.005208333
30,S_M,41-50,0.004557292
30,S_M,51-60,0.004557292
30,S_M,61-70,0.004557292
30,S_M,71-80,0.002604167
30,S_M,81-90,0.000651042
30,S_M,91-100,0.001302083
30,S_M,>100,0.007161458
1,S_T,0,0.742424242
1,S_T,1-10,0.241446725
1,S_T,11-20,0.011241447
1,S_T,21-30,0.001466276
1,S_T,31-40,0.001955034
1,S_T,41-50,0.000977517
1,S_T,51-60,0.0
1,S_T,61-70,0.0
1,S_T,71-80,0.000488759
1,S_T,81-90,0.0
1,S_T,91-100,0.0
1,S_T,>100,0.0
2,S_T,0,0.753780718
2,S_T,1-10,0.232041588
2,S_T,11-20,0.010396975
2,S_T,21-30,0.002362949
2,S_T,31-40,0.00094518
2,S_T,41-50,0.00047259
2,S_T,51-60,0.0
2,S_T,61-70,0.0
2,S_T,71-80,0.0
2,S_T,81-90,0.0
2,S_T,91-100,0.0
2,S_T,>100,0.0
3,S_T,0,0.75453629
3,S_T,1-10,0.225806452
3,S_T,11-20,0.014112903
3,S_T,21-30,0.00453629
3,S_T,31-40,0.001008065
3,S_T,41-50,0.0
3,S_T,51-60,0.0
3,S_T,61-70,0.0
3,S_T,71-80,0.0
3,S_T,81-90,0.0
3,S_T,91-100,0.0
3,S_T,>100,0.0
4,S_T,0,0.757105943
4,S_T,1-10,0.225322997
4,S_T,11-20,0.009819121
4,S_T,21-30,0.00620155
4,S_T,31-40,0.001033592
4,S_T,41-50,0.0
4,S_T,51-60,0.0
4,S_T,61-70,0.000516796
4,S_T,71-80,0.0
4,S_T,81-90,0.0
4,S_T,91-100,0.0
4,S_T,>100,0.0
5,S_T,0,0.742408377
5,S_T,1-10,0.238219895
5,S_T,11-20,0.012565445
5,S_T,21-30,0.003664921
5,S_T,31-40,0.001570681
5,S_T,41-50,0.0
5,S_T,51-60,0.00104712
5,S_T,61-70,0.00052356
5,S_T,71-80,0.0
5,S_T,81-90,0.0
5,S_T,91-100,0.0
5,S_T,>100,0.0
6,S_T,0,0.736597938
6,S_T,1-10,0.241752577
6,S_T,11-20,0.014948454
6,S_T,21-30,0.003608247
6,S_T,31-40,0.00257732
6,S_T,41-50,0.0
6,S_T,51-60,0.000515464
6,S_T,61-70,0.0
6,S_T,71-80,0.0
6,S_T,81-90,0.0
6,S_T,91-100,0.0
6,S_T,>100,0.0
7,S_T,0,0.75210709
7,S_T,1-10,0.234010907
7,S_T,11-20,0.006941001
7,S_T,21-30,0.003470501
7,S_T,31-40,0.000495786
7,S_T,41-50,0.001487357
7,S_T,51-60,0.000495786
7,S_T,61-70,0.000495786
7,S_T,71-80,0.000495786
7,S_T,81-90,0.0
7,S_T,91-100,0.0
7,S_T,>100,0.0
8,S_T,0,0.755532681
8,S_T,1-10,0.229541945
8,S_T,11-20,0.009778693
8,S_T,21-30,0.004117344
8,S_T,31-40,0.000514668
8,S_T,41-50,0.0
8,S_T,51-60,0.0
8,S_T,61-70,0.000514668
8,S_T,71-80,0.0
8,S_T,81-90,0.0
8,S_T,91-100,0.0
8,S_T,>100,0.0
9,S_T,0,0.723404255
9,S_T,1-10,0.261027504
9,S_T,11-20,0.009340944
9,S_T,21-30,0.001556824
9,S_T,31-40,0.001556824
9,S_T,41-50,0.001037883
9,S_T,51-60,0.001556824
9,S_T,61-70,0.0
9,S_T,71-80,0.0
9,S_T,81-90,0.000518941
9,S_T,91-100,0.0
9,S_T,>100,0.0
10,S_T,0,0.71890411
10,S_T,1-10,0.263013699
10,S_T,11-20,0.013150685
10,S_T,21-30,0.002191781
10,S_T,31-40,0.000547945
10,S_T,41-50,0.00109589
10,S_T,51-60,0.000547945
10,S_T,61-70,0.000547945
10,S_T,71-80,0.0
10,S_T,81-90,0.0
10,S_T,91-100,0.0
10,S_T,>100,0.0
11,S_T,0,0.734273319
11,S_T,1-10,0.24186551
11,S_T,11-20,0.015726681
11,S_T,21-30,0.004338395
11,S_T,31-40,0.000542299
11,S_T,41-50,0.001626898
11,S_T,51-60,0.000542299
11,S_T,61-70,0.000542299
11,S_T,71-80,0.0
11,S_T,81-90,0.0
11,S_T,91-100,0.000542299
11,S_T,>100,0.0
12,S_T,0,0.746455834
12,S_T,1-10,0.231188659
12,S_T,11-20,0.014176663
12,S_T,21-30,0.004907306
12,S_T,31-40,0.000545256
12,S_T,41-50,0.001635769
12,S_T,51-60,0.0
12,S_T,61-70,0.0
12,S_T,71-80,0.000545256
12,S_T,81-90,0.000545256
12,S_T,91-100,0.0
12,S_T,>100,0.0
13,S_T,0,0.708126036
13,S_T,1-10,0.273079049
13,S_T,11-20,0.011055832
13,S_T,21-30,0.00331675
13,S_T,31-40,0.002763958
13,S_T,41-50,0.001105583
13,S_T,51-60,0.0
13,S_T,61-70,0.0
13,S_T,71-80,0.000552792
13,S_T,81-90,0.0
13,S_T,91-100,0.0
13,S_T,>100,0.0
14,S_T,0,0.678409091
14,S_T,1-10,0.294886364
14,S_T,11-20,0.014772727
14,S_T,21-30,0.004545455
14,S_T,31-40,0.003409091
14,S_T,41-50,0.002272727
14,S_T,51-60,0.000568182
14,S_T,61-70,0.000568182
14,S_T,71-80,0.0
14,S_T,81-90,0.000568182
14,S_T,91-100,0.0
14,S_T,>100,0.0
15,S_T,0,0.698768197
15,S_T,1-10,0.273236282
15,S_T,11-20,0.019036954
15,S_T,21-30,0.003919373
15,S_T,31-40,0.002799552
15,S_T,41-50,0.00055991
15,S_T,51-60,0.0
15,S_T,61-70,0.0
15,S_T,71-80,0.0
15,S_T,81-90,0.0
15,S_T,91-100,0.001679731
15,S_T,>100,0.0
16,S_T,0,0.713235294
16,S_T,1-10,0.262443439
16,S_T,11-20,0.017533937
16,S_T,21-30,0.002262443
16,S_T,31-40,0.002262443
16,S_T,41-50,0.000565611
16,S_T,51-60,0.0
16,S_T,61-70,0.0
16,S_T,71-80,0.0
16,S_T,81-90,0.000565611
16,S_T,91-100,0.0
16,S_T,>100,0.001131222
17,S_T,0,0.695600476
17,S_T,1-10,0.273483948
17,S_T,11-20,0.021403092
17,S_T,21-30,0.004756243
17,S_T,31-40,0.001189061
17,S_T,41-50,0.001783591
17,S_T,51-60,0.0
17,S_T,61-70,0.0
17,S_T,71-80,0.00059453
17,S_T,81-90,0.001189061
17,S_T,91-100,0.0
17,S_T,>100,0.0
18,S_T,0,0.711340206
18,S_T,1-10,0.264604811
18,S_T,11-20,0.017182131
18,S_T,21-30,0.003436426
18,S_T,31-40,0.001145475
18,S_T,41-50,0.0
18,S_T,51-60,0.000572738
18,S_T,61-70,0.000572738
18,S_T,71-80,0.000572738
18,S_T,81-90,0.0
18,S_T,91-100,0.0
18,S_T,>100,0.000572738
19,S_T,0,0.726315789
19,S_T,1-10,0.246783626
19,S_T,11-20,0.01871345
19,S_T,21-30,0.003508772
19,S_T,31-40,0.001754386
19,S_T,41-50,0.001169591
19,S_T,51-60,0.001169591
19,S_T,61-70,0.0
19,S_T,71-80,0.0
19,S_T,81-90,0.000584795
19,S_T,91-100,0.0
19,S_T,>100,0.0
20,S_T,0,0.735367372
20,S_T,1-10,0.234122042
20,S_T,11-20,0.01867995
20,S_T,21-30,0.005603985
20,S_T,31-40,0.000622665
20,S_T,41-50,0.00373599
20,S_T,51-60,0.0
20,S_T,61-70,0.000622665
20,S_T,71-80,0.00124533
20,S_T,81-90,0.0
20,S_T,91-100,0.0
20,S_T,>100,0.0
21,S_T,0,0.730386052
21,S_T,1-10,0.245952677
21,S_T,11-20,0.014321295
21,S_T,21-30,0.00498132
21,S_T,31-40,0.003113325
21,S_T,41-50,0.000622665
21,S_T,51-60,0.000622665
21,S_T,61-70,0.0
21,S_T,71-80,0.0
21,S_T,81-90,0.0
21,S_T,91-100,0.0
21,S_T,>100,0.0
22,S_T,0,0.708708709
22,S_T,1-10,0.255855856
22,S_T,11-20,0.021621622
22,S_T,21-30,0.00960961
22,S_T,31-40,0.001801802
22,S_T,41-50,0.002402402
22,S_T,51-60,0.0
22,S_T,61-70,0.0
22,S_T,71-80,0.0
22,S_T,81-90,0.0
22,S_T,91-100,0.0
22,S_T,>100,0.0
23,S_T,0,0.722087379
23,S_T,1-10,0.24211165
23,S_T,11-20,0.025485437
23,S_T,21-30,0.004854369
23,S_T,31-40,0.003640777
23,S_T,41-50,0.001820388
23,S_T,51-60,0.0
23,S_T,61-70,0.0
23,S_T,71-80,0.0
23,S_T,81-90,0.0
23,S_T,91-100,0.0
23,S_T,>100,0.0
24,S_T,0,0.729696218
24,S_T,1-10,0.234345939
24,S_T,11-20,0.021078735
24,S_T,21-30,0.005579665
24,S_T,31-40,0.004959702
24,S_T,41-50,0.001239926
24,S_T,51-60,0.001859888
24,S_T,61-70,0.000619963
24,S_T,71-80,0.0
24,S_T,81-90,0.0
24,S_T,91-100,0.000619963
24,S_T,>100,0.0
25,S_T,0,0.744303797
25,S_T,1-10,0.226582278
25,S_T,11-20,0.02278481
25,S_T,21-30,0.002531646
25,S_T,31-40,0.001898734
25,S_T,41-50,0.001265823
25,S_T,51-60,0.000632911
25,S_T,61-70,0.0
25,S_T,71-80,0.0
25,S_T,81-90,0.0
25,S_T,91-100,0.0
25,S_T,>100,0.0
26,S_T,0,0.723880597
26,S_T,1-10,0.258480326
26,S_T,11-20,0.008819539
26,S_T,21-30,0.002035278
26,S_T,31-40,0.004748982
26,S_T,41-50,0.001356852
26,S_T,51-60,0.000678426
26,S_T,61-70,0.0
26,S_T,71-80,0.0
26,S_T,81-90,0.0
26,S_T,91-100,0.0
26,S_T,>100,0.0
27,S_T,0,0.704676489
27,S_T,1-10,0.263292761
27,S_T,11-20,0.02178091
27,S_T,21-30,0.00512492
27,S_T,31-40,0.003203075
27,S_T,41-50,0.000640615
27,S_T,51-60,0.00128123
27,S_T,61-70,0.0
27,S_T,71-80,0.0
27,S_T,81-90,0.0
27,S_T,91-100,0.0
27,S_T,>100,0.0
28,S_T,0,0.720663265
28,S_T,1-10,0.24872449
28,S_T,11-20,0.021683673
28,S_T,21-30,0.006377551
28,S_T,31-40,0.000637755
28,S_T,41-50,0.000637755
28,S_T,51-60,0.00127551
28,S_T,61-70,0.0
28,S_T,71-80,0.0
28,S_T,81-90,0.0
28,S_T,91-100,0.0
28,S_T,>100,0.0
29,S_T,0,0.713402062
29,S_T,1-10,0.257731959
29,S_T,11-20,0.019931271
29,S_T,21-30,0.003436426
29,S_T,31-40,0.002061856
29,S_T,41-50,0.002061856
29,S_T,51-60,0.00137457
29,S_T,61-70,0.0
29,S_T,71-80,0.0
29,S_T,81-90,0.0
29,S_T,91-100,0.0
29,S_T,>100,0.0
30,S_T,0,0.744791667
30,S_T,1-10,0.228515625
30,S_T,11-20,0.01953125
30,S_T,21-30,0.003255208
30,S_T,31-40,0.001302083
30,S_T,41-50,0.000651042
30,S_T,51-60,0.001953125
30,S_T,61-70,0.0
30,S_T,71-80,0.0
30,S_T,81-90,0.0
30,S_T,91-100,0.0
30,S_T,>100,0.0
day;type;range;value
