day;type;range;value
6,Trade,1-3,0.12195122
6,Trade,4-6,0.024390244
6,Trade,7-9,0.0
6,Trade,>9,0.0
6,Total,0,0.731707317
6,Total,1-3,0.170731707
6,Total,4-6,0.048780488
6,Total,7-9,0.0
6,Total,>9,0.048780488
7,Message,0,0.695652174
7,Message,1-3,0.217391304
7,Message,4-6,0.043478261
7,Message,7-9,0.043478261
7,Message,>9,0.0
7,Trade,0,0.826086957
7,Trade,1-3,0.173913043
7,Trade,4-6,0.0
7,Trade,7-9,0.0
7,Trade,>9,0.0
7,Total,0,0.652173913
7,Total,1-3,0.260869565
7,Total,4-6,0.043478261
7,Total,7-9,0.043478261
7,Total,>9,0.0
8,Message,0,0.65
8,Message,1-3,0.25
8,Message,4-6,0.05
8,Message,7-9,0.0
8,Message,>9,0.05
8,Trade,0,0.95
8,Trade,1-3,0.05
8,Trade,4-6,0.0
8,Trade,7-9,0.0
8,Trade,>9,0.0
8,Total,0,0.6
8,Total,1-3,0.3
8,Total,4-6,0.05
8,Total,7-9,0.0
8,Total,>9,0.05
9,Message,0,0.842105263
9,Message,1-3,0.131578947
9,Message,4-6,0.0
9,Message,7-9,0.0
9,Message,>9,0.026315789
9,Trade,0,0.973684211
9,Trade,1-3,0.026315789
9,Trade,4-6,0.0
9,Trade,7-9,0.0
9,Trade,>9,0.0
9,Total,0,0.842105263
9,Total,1-3,0.105263158
9,Total,4-6,0.026315789
9,Total,7-9,0.0
9,Total,>9,0.026315789
10,Message,0,0.77272376
10,Message,1-3,0.227271694
10,Message,4-6,0.0
10,Message,7-9,0.0
10,Message,>9,0.0
10,Trade,0,0.863632438
10,Trade,1-3,0.045454339
10,Trade,4-6,0.045454339
10,Trade,7-9,0.045454339
10,Trade,>9,0.0
10,Total,0,0.681815083
10,Total,1-3,0.227271694
10,Total,4-6,0.0
10,Total,7-9,0.090908678
10,Total,>9,0.0
11,Message,0,0.80952381
11,Message,1-3,0.19047619
11,Message,4-6,0.0
11,Message,7-9,0.0
11,Message,>9,0.0
11,Trade,0,0.80952381
11,Trade,1-3,0.19047619
11,Trade,4-6,0.0
11,Trade,7-9,0.0
11,Trade,>9,0.0
11,Total,0,0.619047619
11,Total,1-3,0.380952381
11,Total,4-6,0.0
11,Total,7-9,0.0
11,Total,>9,0.0
12,Message,0,0.84375
12,Message,1-3,0.0625
12,Message,4-6,0.0
12,Message,7-9,0.03125
12,Message,>9,0.0625
12,Trade,0,0.84375
12,Trade,1-3,0.15625
12,Trade,4-6,0.0
12,Trade,7-9,0.0
12,Trade,>9,0.0
12,Total,0,0.6875
12,Total,1-3,0.21875
12,Total,4-6,0.0
12,Total,7-9,0.03125
12,Total,>9,0.0625
13,Message,0,0.722222222
13,Message,1-3,0.166666667
13,Message,4-6,0.055555556
13,Message,7-9,0.055555556
13,Message,>9,0.0
13,Trade,0,0.777777778
13,Trade,1-3,0.222222222
13,Trade,4-6,0.0
13,Trade,7-9,0.0
13,Trade,>9,0.0
13,Total,0,0.666666667
13,Total,1-3,0.222222222
13,Total,4-6,0.0
13,Total,7-9,0.055555556
13,Total,>9,0.055555556
14,Message,0,0.785714286
14,Message,1-3,0.214285714
14,Message,4-6,0.0
14,Message,7-9,0.0
14,Message,>9,0.0
14,Trade,0,0.714285714
14,Trade,1-3,0.285714286
14,Trade,4-6,0.0
14,Trade,7-9,0.0
14,Trade,>9,0.0
14,Total,0,0.5
14,Total,1-3,0.5
14,Total,4-6,0.0
14,Total,7-9,0.0
14,Total,>9,0.0
15,Message,0,0.827586207
15,Message,1-3,0.137931034
15,Message,4-6,0.0
15,Message,7-9,0.0
15,Message,>9,0.034482759
15,Trade,0,0.862068966
15,Trade,1-3,0.137931034
15,Trade,4-6,0.0
15,Trade,7-9,0.0
15,Trade,>9,0.0
15,Total,0,0.724137931
15,Total,1-3,0.24137931
15,Total,4-6,0.0
15,Total,7-9,0.0
15,Total,>9,0.034482759
16,Message,0,0.958333333
16,Message,1-3,0.0
16,Message,4-6,0.0
16,Message,7-9,0.0
16,Message,>9,0.041666667
16,Trade,0,1.0
16,Trade,1-3,0.0
16,Trade,4-6,0.0
16,Trade,7-9,0.0
16,Trade,>9,0.0
16,Total,0,0.958333333
16,Total,1-3,0.0
16,Total,4-6,0.0
16,Total,7-9,0.0
16,Total,>9,0.041666667
17,Message,0,0.708333333
17,Message,1-3,0.208333333
17,Message,4-6,0.0
17,Message,7-9,0.041666667
17,Message,>9,0.041666667
17,Trade,0,0.916666667
17,Trade,1-3,0.083333333
17,Trade,4-6,0.0
17,Trade,7-9,0.0
17,Trade,>9,0.0
17,Total,0,0.666666667
17,Total,1-3,0.25
17,Total,4-6,0.0
17,Total,7-9,0.041666667
17,Total,>9,0.041666667
18,Message,0,0.857142857
18,Message,1-3,0.142857143
18,Message,4-6,0.0
18,Message,7-9,0.0
18,Message,>9,0.0
18,Trade,0,1.0
18,Trade,1-3,0.0
18,Trade,4-6,0.0
18,Trade,7-9,0.0
18,Trade,>9,0.0
18,Total,0,0.857142857
18,Total,1-3,0.142857143
18,Total,4-6,0.0
18,Total,7-9,0.0
18,Total,>9,0.0
19,Message,0,0.739130435
19,Message,1-3,0.130434783
19,Message,4-6,0.043478261
19,Message,7-9,0.0
19,Message,>9,0.086956522
19,Trade,0,1.0
19,Trade,1-3,0.0
19,Trade,4-6,0.0
19,Trade,7-9,0.0
19,Trade,>9,0.0
19,Total,0,0.739130435
19,Total,1-3,0.130434783
19,Total,4-6,0.043478261
19,Total,7-9,0.0
19,Total,>9,0.086956522
20,Message,0,1.0
20,Message,1-3,0.0
20,Message,4-6,0.0
20,Message,7-9,0.0
20,Message,>9,0.0
20,Trade,0,1.0
20,Trade,1-3,0.0
20,Trade,4-6,0.0
20,Trade,7-9,0.0
20,Trade,>9,0.0
20,Total,0,1.0
20,Total,1-3,0.0
20,Total,4-6,0.0
20,Total,7-9,0.0
20,Total,>9,0.0
21,Message,0,1.0
21,Message,1-3,0.0
21,Message,4-6,0.0
21,Message,7-9,0.0
21,Message,>9,0.0
21,Trade,0,1.0
21,Trade,1-3,0.0
21,Trade,4-6,0.0
21,Trade,7-9,0.0
21,Trade,>9,0.0
21,Total,0,1.0
21,Total,1-3,0.0
21,Total,4-6,0.0
21,Total,7-9,0.0
21,Total,>9,0.0
22,Message,0,0.777777778
22,Message,1-3,0.222222222
22,Message,4-6,0.0
22,Message,7-9,0.0
22,Message,>9,0.0
22,Trade,0,1.0
22,Trade,1-3,0.0
22,Trade,4-6,0.0
22,Trade,7-9,0.0
22,Trade,>9,0.0
22,Total,0,0.777777778
22,Total,1-3,0.222222222
22,Total,4-6,0.0
22,Total,7-9,0.0
22,Total,>9,0.0
23,Message,0,0.8
23,Message,1-3,0.1
23,Message,4-6,0.0
23,Message,7-9,0.1
23,Message,>9,0.0
23,Trade,0,1.0
23,Trade,1-3,0.0
23,Trade,4-6,0.0
23,Trade,7-9,0.0
23,Trade,>9,0.0
23,Total,0,0.8
23,Total,1-3,0.1
23,Total,4-6,0.0
23,Total,7-9,0.1
23,Total,>9,0.0
24,Message,0,1.0
24,Message,1-3,0.0
24,Message,4-6,0.0
24,Message,7-9,0.0
24,Message,>9,0.0
24,Trade,0,1.0
24,Trade,1-3,0.0
24,Trade,4-6,0.0
24,Trade,7-9,0.0
24,Trade,>9,0.0
24,Total,0,1.0
24,Total,1-3,0.0
24,Total,4-6,0.0
24,Total,7-9,0.0
24,Total,>9,0.0
25,Message,0,1.0
25,Message,1-3,0.0
25,Message,4-6,0.0
25,Message,7-9,0.0
25,Message,>9,0.0
25,Trade,0,1.0
25,Trade,1-3,0.0
25,Trade,4-6,0.0
25,Trade,7-9,0.0
25,Trade,>9,0.0
25,Total,0,1.0
25,Total,1-3,0.0
25,Total,4-6,0.0
25,Total,7-9,0.0
25,Total,>9,0.0
26,Message,0,1.0
26,Message,1-3,0.0
26,Message,4-6,0.0
26,Message,7-9,0.0
26,Message,>9,0.0
26,Trade,0,1.0
26,Trade,1-3,0.0
26,Trade,4-6,0.0
26,Trade,7-9,0.0
26,Trade,>9,0.0
26,Total,0,1.0
26,Total,1-3,0.0
26,Total,4-6,0.0
26,Total,7-9,0.0
26,Total,>9,0.0
27,Message,0,1.0
27,Message,1-3,0.0
27,Message,4-6,0.0
27,Message,7-9,0.0
27,Message,>9,0.0
27,Trade,0,1.0
27,Trade,1-3,0.0
27,Trade,4-6,0.0
27,Trade,7-9,0.0
27,Trade,>9,0.0
27,Total,0,1.0
27,Total,1-3,0.0
27,Total,4-6,0.0
27,Total,7-9,0.0
27,Total,>9,0.0
28,Message,0,1.0
28,Message,1-3,0.0
28,Message,4-6,0.0
28,Message,7-9,0.0
28,Message,>9,0.0
28,Trade,0,1.0
28,Trade,1-3,0.0
28,Trade,4-6,0.0
28,Trade,7-9,0.0
28,Trade,>9,0.0
28,Total,0,1.0
28,Total,1-3,0.0
28,Total,4-6,0.0
28,Total,7-9,0.0
28,Total,>9,0.0
29,Message,0,1.0
29,Message,1-3,0.0
29,Message,4-6,0.0
29,Message,7-9,0.0
29,Message,>9,0.0
29,Trade,0,0.75
29,Trade,1-3,0.25
29,Trade,4-6,0.0
29,Trade,7-9,0.0
29,Trade,>9,0.0
29,Total,0,0.75
29,Total,1-3,0.25
29,Total,4-6,0.0
29,Total,7-9,0.0
29,Total,>9,0.0
30,Message,0,1.0
30,Message,1-3,0.0
30,Message,4-6,0.0
30,Message,7-9,0.0
30,Message,>9,0.0
30,Trade,0,1.0
30,Trade,1-3,0.0
30,Trade,4-6,0.0
30,Trade,7-9,0.0
30,Trade,>9,0.0
30,Total,0,1.0
30,Total,1-3,0.0
30,Total,4-6,0.0
30,Total,7-9,0.0
30,Total,>9,0.0
day;type;range;value
1,Message,0,0.683333333
1,Message,1-3,0.2
1,Message,4-6,0.033333333
1,Message,7-9,0.033333333
1,Message,>9,0.05
1,Trade,0,0.833333333
1,Trade,1-3,0.116666667
1,Trade,4-6,0.016666667
1,Trade,7-9,0.0
1,Trade,>9,0.033333333
1,Total,0,0.616666667
1,Total,1-3,0.2
1,Total,4-6,0.033333333
1,Total,7-9,0.05
1,Total,>9,0.1
2,Message,0,0.683333333
2,Message,1-3,0.2
2,Message,4-6,0.066666667
2,Message,7-9,0.016666667
2,Message,>9,0.033333333
2,Trade,0,0.8
2,Trade,1-3,0.166666667
2,Trade,4-6,0.033333333
2,Trade,7-9,0.0
2,Trade,>9,0.0
2,Total,0,0.583333333
2,Total,1-3,0.25
2,Total,4-6,0.116666667
2,Total,7-9,0.016666667
2,Total,>9,0.033333333
3,Message,0,0.75862069
3,Message,1-3,0.068965517
3,Message,4-6,0.068965517
3,Message,7-9,0.0
3,Message,>9,0.103448276
3,Trade,0,0.862068966
3,Trade,1-3,0.051724138
3,Trade,4-6,0.068965517
3,Trade,7-9,0.0
3,Trade,>9,0.017241379
3,Total,0,0.689655172
3,Total,1-3,0.051724138
3,Total,4-6,0.155172414
3,Total,7-9,0.0
3,Total,>9,0.103448276
4,Message,0,0.593220339
4,Message,1-3,0.254237288
4,Message,4-6,0.06779661
4,Message,7-9,0.033898305
4,Message,>9,0.050847458
4,Trade,0,0.881355932
4,Trade,1-3,0.118644068
4,Trade,4-6,0.0
4,Trade,7-9,0.0
4,Trade,>9,0.0
4,Total,0,0.576271186
4,Total,1-3,0.271186441
4,Total,4-6,0.06779661
4,Total,7-9,0.033898305
4,Total,>9,0.050847458
5,Message,0,0.516666667
5,Message,1-3,0.3
5,Message,4-6,0.083333333
5,Message,7-9,0.0
5,Message,>9,0.1
5,Trade,0,0.7
5,Trade,1-3,0.25
5,Trade,4-6,0.033333333
5,Trade,7-9,0.016666667
5,Trade,>9,0.0
5,Total,0,0.45
5,Total,1-3,0.283333333
5,Total,4-6,0.133333333
5,Total,7-9,0.016666667
5,Total,>9,0.116666667
6,Message,0,0.483333333
6,Message,1-3,0.35
6,Message,4-6,0.083333333
6,Message,7-9,0.016666667
6,Message,>9,0.066666667
6,Trade,0,0.683333333
6,Trade,1-3,0.25
6,Trade,4-6,0.066666667
6,Trade,7-9,0.0
6,Trade,>9,0.0
6,Total,0,0.4
6,Total,1-3,0.4
6,Total,4-6,0.066666667
6,Total,7-9,0.05
6,Total,>9,0.083333333
7,Message,0,0.701754386
7,Message,1-3,0.140350877
7,Message,4-6,0.070175439
7,Message,7-9,0.052631579
7,Message,>9,0.035087719
7,Trade,0,0.736842105
7,Trade,1-3,0.228070175
7,Trade,4-6,0.035087719
7,Trade,7-9,0.0
7,Trade,>9,0.0
7,Total,0,0.561403509
7,Total,1-3,0.280701754
7,Total,4-6,0.035087719
7,Total,7-9,0.070175439
7,Total,>9,0.052631579
8,Message,0,0.684210526
8,Message,1-3,0.228070175
8,Message,4-6,0.01754386
8,Message,7-9,0.01754386
8,Message,>9,0.052631579
8,Trade,0,0.771929825
8,Trade,1-3,0.175438596
8,Trade,4-6,0.052631579
8,Trade,7-9,0.0
8,Trade,>9,0.0
8,Total,0,0.561403509
8,Total,1-3,0.298245614
8,Total,4-6,0.052631579
8,Total,7-9,0.035087719
8,Total,>9,0.052631579
9,Message,0,0.578947368
9,Message,1-3,0.315789474
9,Message,4-6,0.052631579
9,Message,7-9,0.0
9,Message,>9,0.052631579
9,Trade,0,0.807017544
9,Trade,1-3,0.140350877
9,Trade,4-6,0.052631579
9,Trade,7-9,0.0
9,Trade,>9,0.0
9,Total,0,0.50877193
9,Total,1-3,0.315789474
9,Total,4-6,0.087719298
9,Total,7-9,0.035087719
9,Total,>9,0.052631579
10,Message,0,0.685183916
10,Message,1-3,0.203703326
10,Message,4-6,0.037036968
10,Message,7-9,0.037036968
10,Message,>9,0.037036968
10,Trade,0,0.777776337
10,Trade,1-3,0.166666358
10,Trade,4-6,0.0
10,Trade,7-9,0.055555453
10,Trade,>9,0.0
10,Total,0,0.592591495
10,Total,1-3,0.259258779
10,Total,4-6,0.018518484
10,Total,7-9,0.055555453
10,Total,>9,0.074073937
11,Message,0,0.462962963
11,Message,1-3,0.351851852
11,Message,4-6,0.074074074
11,Message,7-9,0.018518519
11,Message,>9,0.092592593
11,Trade,0,0.574074074
11,Trade,1-3,0.351851852
11,Trade,4-6,0.074074074
11,Trade,7-9,0.0
11,Trade,>9,0.0
11,Total,0,0.388888889
11,Total,1-3,0.314814815
11,Total,4-6,0.12962963
11,Total,7-9,0.074074074
11,Total,>9,0.092592593
12,Message,0,0.618181818
12,Message,1-3,0.272727273
12,Message,4-6,0.018181818
12,Message,7-9,0.018181818
12,Message,>9,0.072727273
12,Trade,0,0.636363636
12,Trade,1-3,0.218181818
12,Trade,4-6,0.072727273
12,Trade,7-9,0.018181818
12,Trade,>9,0.054545455
12,Total,0,0.436363636
12,Total,1-3,0.290909091
12,Total,4-6,0.109090909
12,Total,7-9,0.036363636
12,Total,>9,0.127272727
13,Message,0,0.636363636
13,Message,1-3,0.218181818
13,Message,4-6,0.054545455
13,Message,7-9,0.054545455
13,Message,>9,0.036363636
13,Trade,0,0.672727273
13,Trade,1-3,0.254545455
13,Trade,4-6,0.072727273
13,Trade,7-9,0.0
13,Trade,>9,0.0
13,Total,0,0.454545455
13,Total,1-3,0.327272727
13,Total,4-6,0.090909091
13,Total,7-9,0.090909091
13,Total,>9,0.036363636
14,Message,0,0.418181818
14,Message,1-3,0.254545455
14,Message,4-6,0.072727273
14,Message,7-9,0.127272727
14,Message,>9,0.127272727
14,Trade,0,0.4
14,Trade,1-3,0.436363636
14,Trade,4-6,0.145454545
14,Trade,7-9,0.018181818
14,Trade,>9,0.0
14,Total,0,0.218181818
14,Total,1-3,0.254545455
14,Total,4-6,0.163636364
14,Total,7-9,0.181818182
14,Total,>9,0.181818182
15,Message,0,0.781818182
15,Message,1-3,0.145454545
15,Message,4-6,0.036363636
15,Message,7-9,0.018181818
15,Message,>9,0.018181818
15,Trade,0,0.709090909
15,Trade,1-3,0.218181818
15,Trade,4-6,0.072727273
15,Trade,7-9,0.0
15,Trade,>9,0.0
15,Total,0,0.618181818
15,Total,1-3,0.254545455
15,Total,4-6,0.036363636
15,Total,7-9,0.018181818
15,Total,>9,0.072727273
16,Message,0,0.722222222
16,Message,1-3,0.185185185
16,Message,4-6,0.0
16,Message,7-9,0.018518519
16,Message,>9,0.074074074
16,Trade,0,0.722222222
16,Trade,1-3,0.259259259
16,Trade,4-6,0.018518519
16,Trade,7-9,0.0
16,Trade,>9,0.0
16,Total,0,0.574074074
16,Total,1-3,0.240740741
16,Total,4-6,0.092592593
16,Total,7-9,0.018518519
16,Total,>9,0.074074074
17,Message,0,0.627906977
17,Message,1-3,0.255813953
17,Message,4-6,0.046511628
17,Message,7-9,0.046511628
17,Message,>9,0.023255814
17,Trade,0,0.720930233
17,Trade,1-3,0.23255814
17,Trade,4-6,0.0
17,Trade,7-9,0.0
17,Trade,>9,0.046511628
17,Total,0,0.488372093
17,Total,1-3,0.348837209
17,Total,4-6,0.046511628
17,Total,7-9,0.046511628
17,Total,>9,0.069767442
18,Message,0,0.692307692
18,Message,1-3,0.192307692
18,Message,4-6,0.057692308
18,Message,7-9,0.0
18,Message,>9,0.057692308
18,Trade,0,0.730769231
18,Trade,1-3,0.25
18,Trade,4-6,0.019230769
18,Trade,7-9,0.0
18,Trade,>9,0.0
18,Total,0,0.5
18,Total,1-3,0.326923077
18,Total,4-6,0.115384615
18,Total,7-9,0.0
18,Total,>9,0.057692308
19,Message,0,0.653846154
19,Message,1-3,0.288461538
19,Message,4-6,0.019230769
19,Message,7-9,0.0
19,Message,>9,0.038461538
19,Trade,0,0.730769231
19,Trade,1-3,0.211538462
19,Trade,4-6,0.019230769
19,Trade,7-9,0.038461538
19,Trade,>9,0.0
19,Total,0,0.5
19,Total,1-3,0.346153846
19,Total,4-6,0.076923077
19,Total,7-9,0.038461538
19,Total,>9,0.038461538
20,Message,0,0.603773585
20,Message,1-3,0.169811321
20,Message,4-6,0.075471698
20,Message,7-9,0.037735849
20,Message,>9,0.113207547
20,Trade,0,0.716981132
20,Trade,1-3,0.264150943
20,Trade,4-6,0.0
20,Trade,7-9,0.018867925
20,Trade,>9,0.0
20,Total,0,0.452830189
20,Total,1-3,0.301886792
20,Total,4-6,0.056603774
20,Total,7-9,0.075471698
20,Total,>9,0.113207547
21,Message,0,0.603773585
21,Message,1-3,0.188679245
21,Message,4-6,0.037735849
21,Message,7-9,0.018867925
21,Message,>9,0.150943396
21,Trade,0,0.509433962
21,Trade,1-3,0.396226415
21,Trade,4-6,0.094339623
21,Trade,7-9,0.0
21,Trade,>9,0.0
21,Total,0,0.320754717
21,Total,1-3,0.358490566
21,Total,4-6,0.132075472
21,Total,7-9,0.037735849
21,Total,>9,0.150943396
22,Message,0,0.596153846
22,Message,1-3,0.230769231
22,Message,4-6,0.076923077
22,Message,7-9,0.0
22,Message,>9,0.096153846
22,Trade,0,0.480769231
22,Trade,1-3,0.384615385
22,Trade,4-6,0.115384615
22,Trade,7-9,0.019230769
22,Trade,>9,0.0
22,Total,0,0.326923077
22,Total,1-3,0.346153846
22,Total,4-6,0.192307692
22,Total,7-9,0.038461538
22,Total,>9,0.096153846
23,Message,0,0.622641509
23,Message,1-3,0.20754717
23,Message,4-6,0.056603774
23,Message,7-9,0.037735849
23,Message,>9,0.075471698
23,Trade,0,0.679245283
23,Trade,1-3,0.245283019
23,Trade,4-6,0.018867925
23,Trade,7-9,0.037735849
23,Trade,>9,0.018867925
23,Total,0,0.452830189
23,Total,1-3,0.283018868
23,Total,4-6,0.075471698
23,Total,7-9,0.094339623
23,Total,>9,0.094339623
24,Message,0,0.666666667
24,Message,1-3,0.196078431
24,Message,4-6,0.078431373
24,Message,7-9,0.019607843
24,Message,>9,0.039215686
24,Trade,0,0.823529412
24,Trade,1-3,0.098039216
24,Trade,4-6,0.039215686
24,Trade,7-9,0.0
24,Trade,>9,0.039215686
24,Total,0,0.607843137
24,Total,1-3,0.176470588
24,Total,4-6,0.098039216
24,Total,7-9,0.019607843
24,Total,>9,0.098039216
25,Message,0,0.75
25,Message,1-3,0.134615385
25,Message,4-6,0.076923077
25,Message,7-9,0.019230769
25,Message,>9,0.019230769
25,Trade,0,0.788461538
25,Trade,1-3,0.192307692
25,Trade,4-6,0.019230769
25,Trade,7-9,0.0
25,Trade,>9,0.0
25,Total,0,0.634615385
25,Total,1-3,0.192307692
25,Total,4-6,0.115384615
25,Total,7-9,0.038461538
25,Total,>9,0.019230769
26,Message,0,0.666666667
26,Message,1-3,0.254901961
26,Message,4-6,0.019607843
26,Message,7-9,0.0
26,Message,>9,0.058823529
26,Trade,0,0.803921569
26,Trade,1-3,0.176470588
26,Trade,4-6,0.019607843
26,Trade,7-9,0.0
26,Trade,>9,0.0
26,Total,0,0.568627451
26,Total,1-3,0.333333333
26,Total,4-6,0.039215686
26,Total,7-9,0.0
26,Total,>9,0.058823529
27,Message,0,0.74
27,Message,1-3,0.2
27,Message,4-6,0.02
27,Message,7-9,0.0
27,Message,>9,0.04
27,Trade,0,0.86
27,Trade,1-3,0.12
27,Trade,4-6,0.02
27,Trade,7-9,0.0
27,Trade,>9,0.0
27,Total,0,0.68
27,Total,1-3,0.2
27,Total,4-6,0.08
27,Total,7-9,0.0
27,Total,>9,0.04
28,Message,0,0.78
28,Message,1-3,0.14
28,Message,4-6,0.0
28,Message,7-9,0.0
28,Message,>9,0.08
28,Trade,0,0.8
28,Trade,1-3,0.16
28,Trade,4-6,0.04
28,Trade,7-9,0.0
28,Trade,>9,0.0
28,Total,0,0.66
28,Total,1-3,0.2
28,Total,4-6,0.06
28,Total,7-9,0.0
28,Total,>9,0.08
29,Message,0,0.703703704
29,Message,1-3,0.074074074
29,Message,4-6,0.111111111
29,Message,7-9,0.111111111
29,Message,>9,0.0
29,Trade,0,0.888888889
29,Trade,1-3,0.111111111
29,Trade,4-6,0.0
29,Trade,7-9,0.0
29,Trade,>9,0.0
29,Total,0,0.666666667
29,Total,1-3,0.111111111
29,Total,4-6,0.074074074
29,Total,7-9,0.148148148
29,Total,>9,0.0
30,Message,0,0.791666667
30,Message,1-3,0.125
30,Message,4-6,0.0
30,Message,7-9,0.020833333
30,Message,>9,0.0625
30,Trade,0,0.916666667
30,Trade,1-3,0.083333333
30,Trade,4-6,0.0
30,Trade,7-9,0.0
30,Trade,>9,0.0
30,Total,0,0.729166667
30,Total,1-3,0.1875
30,Total,4-6,0.0
30,Total,7-9,0.020833333
30,Total,>9,0.0625
day;type;range;value
1,Message,0,0.621621622
1,Message,1-3,0.162162162
1,Message,4-6,0.081081081
1,Message,7-9,0.0
1,Message,>9,0.135135135
1,Trade,0,0.891891892
1,Trade,1-3,0.108108108
1,Trade,4-6,0.0
1,Trade,7-9,0.0
1,Trade,>9,0.0
1,Total,0,0.594594595
1,Total,1-3,0.189189189
1,Total,4-6,0.054054054
1,Total,7-9,0.027027027
1,Total,>9,0.135135135
2,Message,0,0.513513514
2,Message,1-3,0.216216216
2,Message,4-6,0.135135135
2,Message,7-9,0.0
2,Message,>9,0.135135135
2,Trade,0,0.891891892
2,Trade,1-3,0.081081081
2,Trade,4-6,0.027027027
2,Trade,7-9,0.0
2,Trade,>9,0.0
2,Total,0,0.486486486
2,Total,1-3,0.243243243
2,Total,4-6,0.081081081
2,Total,7-9,0.027027027
2,Total,>9,0.162162162
3,Message,0,0.486486486
3,Message,1-3,0.297297297
3,Message,4-6,0.054054054
3,Message,7-9,0.108108108
3,Message,>9,0.054054054
3,Trade,0,0.891891892
3,Trade,1-3,0.108108108
3,Trade,4-6,0.0
3,Trade,7-9,0.0
3,Trade,>9,0.0
3,Total,0,0.459459459
3,Total,1-3,0.297297297
3,Total,4-6,0.081081081
3,Total,7-9,0.081081081
3,Total,>9,0.081081081
4,Message,0,0.512195122
4,Message,1-3,0.341463415
4,Message,4-6,0.048780488
4,Message,7-9,0.024390244
4,Message,>9,0.073170732
4,Trade,0,0.780487805
4,Trade,1-3,0.170731707
4,Trade,4-6,0.024390244
4,Trade,7-9,0.024390244
4,Trade,>9,0.0
4,Total,0,0.463414634
4,Total,1-3,0.365853659
4,Total,4-6,0.048780488
4,Total,7-9,0.0
4,Total,>9,0.12195122
5,Message,0,0.666666667
5,Message,1-3,0.205128205
5,Message,4-6,0.051282051
5,Message,7-9,0.0
5,Message,>9,0.076923077
5,Trade,0,0.974358974
5,Trade,1-3,0.0
5,Trade,4-6,0.025641026
5,Trade,7-9,0.0
5,Trade,>9,0.0
5,Total,0,0.641025641
5,Total,1-3,0.205128205
5,Total,4-6,0.076923077
5,Total,7-9,0.0
5,Total,>9,0.076923077
6,Message,0,0.761904762
6,Message,1-3,0.19047619
6,Message,4-6,0.047619048
6,Message,7-9,0.0
6,Message,>9,0.0
6,Trade,0,0.857142857
6,Trade,1-3,0.142857143
6,Trade,4-6,0.0
6,Trade,7-9,0.0
6,Trade,>9,0.0
6,Total,0,0.619047619
6,Total,1-3,0.333333333
6,Total,4-6,0.047619048
6,Total,7-9,0.0
6,Total,>9,0.0
7,Message,0,0.829268293
7,Message,1-3,0.146341463
7,Message,4-6,0.0
7,Message,7-9,0.0
7,Message,>9,0.024390244
7,Trade,0,0.829268293
7,Trade,1-3,0.170731707
7,Trade,4-6,0.0
7,Trade,7-9,0.0
7,Trade,>9,0.0
7,Total,0,0.658536585
7,Total,1-3,0.317073171
7,Total,4-6,0.0
7,Total,7-9,0.0
7,Total,>9,0.024390244
8,Message,0,0.761904762
8,Message,1-3,0.119047619
8,Message,4-6,0.023809524
8,Message,7-9,0.0
8,Message,>9,0.095238095
8,Trade,0,0.595238095
8,Trade,1-3,0.380952381
8,Trade,4-6,0.0
8,Trade,7-9,0.023809524
8,Trade,>9,0.0
8,Total,0,0.523809524
8,Total,1-3,0.357142857
8,Total,4-6,0.023809524
8,Total,7-9,0.0
8,Total,>9,0.095238095
9,Message,0,0.714285714
9,Message,1-3,0.142857143
9,Message,4-6,0.071428571
9,Message,7-9,0.0
9,Message,>9,0.071428571
9,Trade,0,0.976190476
9,Trade,1-3,0.023809524
9,Trade,4-6,0.0
9,Trade,7-9,0.0
9,Trade,>9,0.0
9,Total,0,0.714285714
9,Total,1-3,0.142857143
9,Total,4-6,0.071428571
9,Total,7-9,0.0
9,Total,>9,0.071428571
10,Message,0,0.804876086
10,Message,1-3,0.097560738
10,Message,4-6,0.024390184
10,Message,7-9,0.024390184
10,Message,>9,0.048780369
10,Trade,0,0.878046639
10,Trade,1-3,0.097560738
10,Trade,4-6,0.024390184
10,Trade,7-9,0.0
10,Trade,>9,0.0
10,Total,0,0.707315348
10,Total,1-3,0.170731291
10,Total,4-6,0.048780369
10,Total,7-9,0.024390184
10,Total,>9,0.048780369
11,Message,0,0.7
11,Message,1-3,0.225
11,Message,4-6,0.05
11,Message,7-9,0.0
11,Message,>9,0.025
11,Trade,0,0.85
11,Trade,1-3,0.1
11,Trade,4-6,0.025
11,Trade,7-9,0.025
11,Trade,>9,0.0
11,Total,0,0.625
11,Total,1-3,0.25
11,Total,4-6,0.05
11,Total,7-9,0.05
11,Total,>9,0.025
12,Message,0,0.523809524
12,Message,1-3,0.238095238
12,Message,4-6,0.19047619
12,Message,7-9,0.047619048
12,Message,>9,0.0
12,Trade,0,0.952380952
12,Trade,1-3,0.047619048
12,Trade,4-6,0.0
12,Trade,7-9,0.0
12,Trade,>9,0.0
12,Total,0,0.476190476
12,Total,1-3,0.285714286
12,Total,4-6,0.19047619
12,Total,7-9,0.047619048
12,Total,>9,0.0
13,Message,0,0.756097561
13,Message,1-3,0.195121951
13,Message,4-6,0.024390244
13,Message,7-9,0.0
13,Message,>9,0.024390244
13,Trade,0,0.43902439
13,Trade,1-3,0.56097561
13,Trade,4-6,0.0
13,Trade,7-9,0.0
13,Trade,>9,0.0
13,Total,0,0.390243902
